timeForPointcloud,frameInfo,in_point_num,out_point_num
//00:12-00:16  路明2  334-368
2025-03-10 14:59:05,"[[-21, 38, -18, 12, 2700], [-22, 41, -19, 12, 3100], [-23, 45, -20, 12, 3100], [-15, 65, -20, 12, 2400], [-17, 70, -18, 12, 2000], [0, 100, -10, -12, 1700], [-40, 96, -8, -42, 2000], [3, 104, -3, -12, 2200], [-39, 97, -9, -48, 1800], [-41, 100, -10, -42, 1900], [4, 108, 0, -12, 2100], [-41, 105, 2, -78, 2600], [-40, 105, 1, -84, 2100], [-41, 109, 2, -78, 2600], [-40, 110, 1, -84, 2200], [-43, 108, 4, -72, 1900], [-40, 113, 2, -78, 2000], [-12, 127, -5, 12, 1600], [-15, 200, 22, -12, 2300], [-17, 203, 30, -12, 2500], [-26, 205, 39, -12, 2300], [-44, 205, 43, -12, 1800], [-210, 202, -28, -84, 2000], [-189, 227, 4, -30, 1400], [-186, 230, 8, -24, 1500], [-137, 270, 28, -12, 2200], [-142, 272, 19, -18, 2100], [-116, 284, 29, -12, 2600], [-21, 309, 33, -18, 1800], [-99, 294, 28, -12, 2600], [-111, 294, 20, -12, 2200], [275, 277, 45, -12, 2100], [264, 290, 61, -18, 1600], [269, 287, 51, -12, 2100], [260, 304, 23, -12, 1600], [-99, 374, -185, 12, 2100], [-86, 381, -186, 12, 2100], [-61, 394, -176, 12, 1700], [-130, 381, -188, 12, 1800], [-122, 400, -162, 12, 1800], [-9, 535, 81, -12, 1800], [-15, 542, 61, -12, 1700], [-39, 535, 114, -12, 1500], [-8, 537, 131, -12, 1800], [15, 551, 140, -12, 2000], [-99, 589, 55, -12, 1400], [-80, 604, 149, -12, 1400], [-54, 656, 143, -12, 1800], [-2, 661, 151, -12, 1800], [284, 696, 131, -12, 1500], [198, 734, 102, -12, 1300]]",18,33
2025-03-10 14:59:06,"[[-20, 47, -19, 12, 2800], [-7, 61, -24, 12, 2400], [-6, 65, -25, 12, 2100], [-36, 82, -3, -54, 1800], [-37, 81, -6, -42, 1700], [-32, 82, 13, -138, 2100], [-35, 82, -7, -36, 1700], [-33, 82, 12, -132, 2300], [-33, 82, 10, -120, 2300], [-35, 86, -2, -60, 2500], [-35, 86, -8, -36, 3100], [-35, 86, 11, -132, 2400], [-34, 87, 3, -84, 1800], [-37, 85, -11, -24, 2500], [-34, 86, 10, -120, 2800], [-36, 86, 1, -72, 1800], [-35, 86, -3, -48, 3100], [-33, 92, 2, -102, 2000], [-35, 91, -4, -54, 3100], [-41, 85, -22, -30, 1800], [-36, 89, 13, -126, 2400], [-33, 91, 1, -78, 2600], [-39, 89, -9, -18, 2400], [-33, 91, 11, -114, 1800], [-35, 90, 5, -66, 2200], [-35, 90, -7, -42, 3100], [-36, 90, 11, -138, 2300], [-38, 89, -6, -90, 1800], [-36, 89, -14, -12, 1900], [-36, 90, -5, -108, 2000], [-36, 90, -9, -36, 3100], [-35, 91, 1, -84, 2400], [-38, 89, -11, -24, 3000], [-35, 90, 10, -120, 2600], [-34, 91, -1, -72, 2200], [-35, 91, -3, -48, 3100], [-35, 94, -4, -54, 3100], [-36, 93, 12, -126, 2400], [-34, 95, 0, -78, 2400], [-40, 92, -10, -18, 2100], [-35, 94, 8, -66, 1800], [-34, 94, -8, -42, 3100], [-36, 94, -2, -60, 3000], [-35, 94, -10, -36, 3100], [-35, 94, -2, -84, 2400], [-39, 92, -12, -24, 3000], [-36, 94, 9, -120, 2000], [-34, 95, -5, -72, 2100], [-34, 95, -4, -48, 3100], [-35, 99, -7, -54, 2900], [-36, 97, 16, -126, 1900], [-30, 100, -10, -42, 2800], [-36, 98, -4, -60, 2000], [-32, 99, -13, -36, 2700], [-37, 97, 15, -132, 1700], [-31, 100, -6, -48, 2800], [11, 116, -3, 12, 1500], [8, 120, -1, 12, 1700], [-11, 123, 3, 12, 2300], [-3, 132, 4, 12, 2600], [7, 136, 3, 12, 1900], [-22, 198, 30, 18, 1700], [-25, 201, 36, 18, 2200], [-31, 201, 32, 30, 1600], [-25, 203, 28, 12, 2100], [-28, 202, 29, 24, 2200], [-26, 205, 36, 18, 2200], [-32, 204, 38, 30, 1700], [-20, 206, 33, 12, 2200], [-31, 206, 26, 24, 2100], [-19, 211, 33, 12, 1900], [-179, 216, -3, -18, 1600], [-179, 216, -6, -12, 2200], [-179, 221, -6, -18, 2100], [-173, 225, -10, -12, 2400], [-182, 224, -3, -18, 2000], [188, 217, -11, -12, 2200], [201, 211, 15, -18, 1400], [206, 206, -23, -12, 1600], [-92, 295, 41, -12, 1800], [-70, 313, 37, -12, 1600], [-10, 326, 26, -30, 1000], [-80, 315, 35, -12, 1800], [-242, 220, 19, -24, 1100], [-245, 223, 20, -30, 1200], [-244, 224, 21, -24, 1100], [-65, 524, 38, 12, 1800], [-39, 535, 35, 12, 1700], [-51, 593, 78, 12, 2000], [-36, 590, 126, 12, 2400], [460, 393, 87, 12, 1600], [-80, 622, 122, -12, 1700]]",62,30
2025-03-10 14:59:06,"[[-14, 44, -20, -12, 2600], [-14, 49, -19, -12, 2800], [-7, 58, -19, -12, 2100], [-11, 63, -15, -12, 2600], [-14, 66, -16, -12, 2900], [-14, 72, -6, -30, 2600], [-9, 73, -6, -18, 2300], [-15, 72, -4, -42, 2300], [-15, 70, -18, -12, 2700], [-14, 72, -4, -36, 2800], [-14, 72, -5, -48, 1800], [-11, 77, -7, -54, 2500], [-11, 76, -6, -30, 2900], [-15, 76, -4, -42, 3100], [-9, 77, -3, -12, 2700], [-7, 77, -7, -60, 1700], [-14, 76, -4, -36, 3100], [-5, 77, 0, -24, 1800], [-15, 76, -6, -48, 2600], [-11, 80, -8, -54, 2700], [-8, 81, -5, -30, 3100], [-10, 80, -4, -18, 3100], [-10, 80, -6, -114, 2000], [-5, 81, -3, -66, 1800], [-15, 80, -5, -42, 3100], [-10, 80, -3, -12, 2900], [-3, 81, -7, -60, 2000], [-14, 80, -5, -36, 3100], [-11, 80, -6, -120, 2100], [-15, 79, -8, -48, 2700], [-7, 85, -3, -30, 2800], [-10, 84, -5, -18, 2700], [-8, 85, -2, -66, 2000], [-15, 83, -8, -42, 2900], [-10, 84, -5, -12, 2700], [-1, 85, -3, -60, 1700], [-13, 84, -7, -36, 3100], [-6, 85, -3, -24, 2600], [-10, 84, -7, -120, 2400], [-8, 85, -4, -72, 1900], [-13, 88, -5, -30, 2000], [-10, 88, -6, -114, 1800], [-11, 88, -4, -66, 1800], [-14, 88, -8, -36, 1900], [-10, 88, -8, -120, 1900], [-10, 88, -5, -72, 1800], [-16, 107, -5, -12, 1300], [7, 192, 28, 18, 1700], [6, 192, 29, 24, 2000], [4, 194, 37, 18, 1700], [1, 196, 25, 24, 1700], [-30, 201, 32, -12, 1700], [-27, 206, 31, -12, 2400], [-26, 210, 28, -12, 2500], [-23, 214, 30, -12, 2100], [-49, 256, -47, -12, 1900], [-29, 267, -50, -12, 2400], [-27, 268, -60, -12, 1900], [-177, 223, -13, 12, 1700], [-146, 248, -5, 12, 1700], [-179, 240, 74, -12, 1600], [-163, 258, -64, -12, 2000], [287, 106, 58, 12, 1700], [-140, 263, -102, -12, 1700], [-96, 312, -25, 12, 1800], [-66, 324, -10, 12, 1700], [-29, 388, -27, -12, 1700], [-66, 386, 32, -12, 1600], [336, 200, 37, 12, 1800], [324, 219, 66, 12, 1900], [-289, 279, -8, -12, 1700], [-67, 400, -77, -12, 2100], [-94, 396, -91, -12, 1700], [400, 139, 61, 12, 1200], [-47, 434, -129, -12, 1800], [-38, 446, -105, -12, 2400], [-19, 451, -104, -12, 2300], [1, 463, -63, -12, 1500], [-32, 512, 33, 12, 1700], [-28, 511, 78, 12, 1600], [-59, 511, 86, 12, 1500], [-27, 527, 81, 18, 1600], [-33, 532, 6, 12, 1500], [-56, 515, -143, 18, 1700], [-115, 523, 45, 12, 1700], [-170, 514, -3, 12, 1700], [-9, 537, 93, 12, 2000], [-243, 472, 140, -12, 1600], [-46, 532, 129, 12, 1900], [-137, 585, 63, 12, 1600], [-86, 601, -27, 12, 1500], [-49, 644, 130, 12, 1500]]",51,41
2025-03-10 14:59:06,"[[-13, 44, -22, 12, 2600], [-10, 60, -24, 12, 2700], [-6, 77, -7, 12, 2400], [0, 77, -26, -12, 1300], [-7, 81, -2, 12, 3100], [-7, 85, -4, 12, 3000], [1, 100, -2, 12, 2600], [-1, 104, -3, 12, 3100], [-3, 108, -1, 12, 3100], [-2, 112, -2, 12, 2900], [-3, 116, 1, 12, 3000], [20, 118, 3, 18, 1800], [-4, 120, 3, 12, 3100], [0, 124, 4, 12, 3000], [6, 128, 0, 12, 2400], [10, 132, 0, 12, 2000], [10, 136, 3, 12, 1700], [8, 139, 1, 12, 1500], [27, 189, 37, 18, 2400], [28, 192, 12, 30, 1500], [27, 188, 42, 12, 2200], [28, 190, 32, 24, 2100], [28, 190, 49, 18, 3000], [29, 191, 41, 30, 1700], [27, 191, 45, 12, 3000], [27, 194, 49, 12, 3100], [31, 197, 51, 30, 2000], [28, 200, 42, 12, 2900], [28, 197, 53, 24, 2400], [14, 206, 38, 18, 1900], [24, 205, 36, 30, 2000], [20, 207, 25, 24, 2000], [21, 212, 15, 30, 2100], [25, 211, 23, 36, 2000], [8, 214, 6, 12, 1800], [51, 519, 91, -12, 1800], [137, 516, 110, 12, 2700], [136, 515, 131, 12, 2400], [-12, 613, 55, -12, 1200]]",26,13
2025-03-10 14:59:06,"[[-12, 80, -4, 12, 1800], [-6, 104, -3, 12, 1900], [-5, 108, 0, 12, 2200], [-3, 112, 1, 12, 2100], [0, 116, 4, 12, 1800], [-1, 119, 13, 12, 1800], [-2, 124, 10, 12, 1800], [22, 191, 46, 24, 1600], [-25, 202, 31, 12, 1600], [-27, 206, 29, 12, 2000], [-29, 211, 25, 12, 1900], [24, 405, 92, 12, 1800], [61, 413, 96, -12, 2300], [59, 417, 96, -12, 2200], [44, 426, 101, -12, 1700], [-146, 498, 124, 12, 1800], [47, 583, 134, 12, 2100]]",8,9
2025-03-10 14:59:06,"[[11, 146, 19, -12, 1200], [33, 193, 29, 12, 1800], [34, 195, 41, 12, 2700], [32, 200, 39, 12, 2900], [29, 204, 41, 12, 2300]]",3,2
2025-03-10 14:59:07,[],0,0
2025-03-10 14:59:07,"[[-10, 80, -7, 12, 1800]]",1,0
2025-03-10 14:59:07,"[[-8, 57, -23, -12, 2400], [-9, 61, -24, -12, 3000], [-17, 72, -2, -18, 2400], [-17, 76, -3, -18, 3100], [-18, 75, -3, -12, 3100], [-17, 76, -4, -24, 2300], [-19, 79, -5, -18, 3100], [-19, 79, -5, -12, 3100], [-19, 79, -4, -24, 2600], [-21, 82, -7, -18, 3100], [-21, 82, -8, -12, 3100], [-22, 82, -6, -24, 2400], [-25, 85, -12, -18, 2900], [-24, 83, -20, -12, 2900], [-26, 85, -7, -24, 2000], [-23, 89, -15, -18, 1800], [-53, 75, -16, -12, 1900], [-36, 269, -24, -12, 1600], [1, 281, -43, -12, 1100], [10, 286, -36, -12, 1100], [-253, 207, -21, -12, 1800], [-6, 330, -18, -12, 1600]]",17,5
