timeForPointcloud,frameInfo,in_point_num,out_point_num
路明坠床2
2025-03-14 15:17:53,"[[156, 78, 7, -12, 2700], [157, 91, 13, -12, 2500], [152, 107, 9, -12, 1800], [161, 148, 54, -18, 2300], [164, 146, 50, -12, 1900], [162, 155, 48, -18, 2500], [168, 148, 49, -12, 2100], [165, 159, 42, -18, 2100], [167, 154, 52, -12, 1700], [177, 139, 58, 12, 2100], [177, 148, 53, 12, 2700], [178, 151, 59, 18, 2600], [177, 157, 43, 12, 2900], [200, 139, 22, 18, 2200], [182, 162, 21, 12, 2500], [198, 150, -8, 18, 2000], [195, 154, -1, 12, 2200], [192, 156, 26, 24, 1800], [195, 160, -12, 18, 2000], [200, 154, -12, 12, 2100], [193, 162, 15, 24, 1800], [196, 164, -20, 18, 2100], [200, 159, -22, 12, 2100], [197, 163, 9, 24, 1500], [191, 177, 1, 18, 1800], [173, 195, 1, 12, 2100], [188, 136, -127, 18, 1600], [195, 18, -184, 18, 1700], [226, 39, -140, 12, 2000], [168, 207, -57, -54, 1600], [212, 164, 49, 18, 1600], [203, 108, -147, 12, 1700], [222, 155, -28, 24, 2000], [165, 209, -57, -48, 1400], [176, 209, -38, -54, 2200], [230, 152, -1, 18, 1800], [213, 172, -36, 30, 2000], [165, 215, -53, -42, 1500], [177, 209, -32, -60, 1900], [220, 164, -31, 24, 2500], [172, 212, -42, -48, 2100], [176, 216, -29, -54, 2100], [218, 172, -34, 30, 1800], [177, 217, -14, -60, 1700], [169, 216, -54, -36, 1500], [213, 182, -1, 12, 1600], [223, 163, -47, 24, 2200], [176, 213, -47, -48, 2200], [205, 195, 23, 18, 1600], [208, 192, -22, 12, 2100], [203, 204, -17, 18, 2100], [205, 199, -30, 12, 2100], [202, 201, -63, 18, 1800], [198, 214, -13, 12, 1700], [252, 224, 61, -12, 2800], [261, 223, 46, -18, 1900], [252, 230, 61, -12, 3000], [251, 236, 63, -12, 2800], [254, 239, 62, -12, 2800], [257, 239, 69, -12, 2700], [263, 238, 73, -12, 2200], [312, 229, 41, 18, 1600], [308, 236, 29, 24, 1600], [316, 232, 22, 18, 1600], [297, 257, 9, 12, 1600], [322, 219, 48, 24, 1600], [250, 321, 106, -30, 1900], [461, 178, 7, -12, 1700], [472, 160, -3, -12, 1700], [466, 305, 6, -18, 1600], [467, 292, 107, -30, 1700], [413, 379, 13, -18, 1800], [-514, 227, 5, -24, 1500], [432, 363, 34, -18, 1500], [-69, 579, 139, -30, 1600], [486, 516, 79, -18, 1500], [687, 480, 137, 30, 1800], [651, 523, 176, 30, 1700]]",0,78
2025-03-14 15:17:54,"[[153, 76, 5, -12, 2600], [155, 81, 7, -12, 3100], [157, 85, 7, -12, 3100], [158, 91, 10, -12, 2800], [151, 94, -56, 12, 1700], [163, 140, 32, -24, 1800], [163, 145, 35, -30, 2400], [162, 147, 34, -18, 2300], [167, 142, 34, -12, 2000], [162, 147, 32, -24, 2700], [163, 151, 37, -30, 2600], [161, 154, 33, -18, 2600], [167, 145, 42, -12, 2400], [162, 153, 32, -24, 2900], [161, 159, 37, -30, 2000], [160, 161, 29, -18, 2000], [166, 153, 42, -12, 2100], [161, 160, 32, -24, 2400], [178, 154, 27, 24, 2000], [177, 162, 20, 18, 2000], [179, 166, 17, 18, 2000], [175, 170, 17, 30, 2100], [177, 168, 22, 24, 2700], [164, 186, 20, 30, 1700], [183, 168, -14, 12, 1900], [176, 174, 28, 24, 2000], [186, 171, -13, 18, 1900], [184, 174, -3, 12, 2000], [203, 150, -9, 24, 1600], [190, 172, -5, 18, 2200], [185, 177, -9, 12, 1700], [202, 157, -14, 24, 2400], [198, 169, 2, 18, 2000], [204, 131, -95, 12, 2000], [209, 155, -7, 24, 2300], [198, 135, -111, 12, 2500], [206, 101, -140, 18, 1500], [187, 192, -6, 30, 1400], [201, 112, -138, 12, 2700], [185, 199, 8, 30, 1600], [201, 94, -159, 12, 2600], [190, 194, 18, 24, 1600], [187, 174, -104, 18, 1800], [193, 120, -158, 12, 2200], [193, 186, -80, 18, 1700], [184, 160, -138, 12, 1700], [189, 201, -64, 42, 2100], [192, 202, -53, 54, 2000], [210, 165, -96, 36, 1400], [192, 202, -55, 48, 2400], [193, 203, -66, 42, 2300], [218, 184, -37, 18, 2000], [208, 191, -58, 30, 1800], [196, 204, -52, 54, 2800], [208, 192, -51, 36, 2000], [191, 208, -55, 60, 2000], [226, 169, -60, 12, 1600], [205, 199, -39, 24, 2000], [200, 200, -54, 48, 2900], [183, 221, -53, 42, 2000], [216, 195, -25, 18, 2000], [199, 207, -52, 54, 3000], [205, 204, -37, 36, 2000], [193, 214, -45, 60, 2200], [219, 188, -47, 12, 1800], [205, 206, -28, 24, 2200], [203, 201, -60, 48, 2700], [168, 243, 0, 42, 1900], [199, 212, -52, 54, 2600], [193, 220, -40, 60, 2000], [212, 193, -73, 48, 2200], [195, 220, -55, 54, 1800], [240, 220, 58, 18, 1700], [287, 181, 71, -12, 1900], [266, 219, 60, -12, 2400], [267, 217, 83, -12, 2400], [254, 258, 47, -12, 2100], [253, 259, 73, -12, 1800], [313, 210, 18, 24, 1900], [287, 248, 40, 18, 1800], [294, 240, 30, 30, 2200], [286, 250, 33, 36, 2100], [299, 236, 18, 24, 2200], [254, 290, -4, 42, 1900], [288, 252, 42, 18, 1700], [280, 262, 32, 30, 2100], [270, 273, 30, 36, 2200], [288, 254, 29, 24, 2000], [233, 310, -29, 42, 1800], [252, 296, 16, 36, 1800], [279, 271, 56, -12, 1900], [353, 182, 1, 24, 1400], [364, 153, 67, 24, 1200], [331, 324, -63, -12, 1500], [241, 400, 7, -24, 1500], [485, 205, 52, -42, 1500], [493, 188, 46, -48, 2000], [135, 514, 51, -48, 1800], [392, 401, 67, -12, 1700], [-74, 642, 126, -18, 1600]]",0,100
2025-03-14 15:17:54,"[[159, 153, 21, 78, 1900], [159, 151, 30, 72, 2000], [166, 149, 32, 66, 2100], [163, 151, 36, 78, 3100], [165, 148, 40, 84, 2400], [162, 153, 33, 72, 2800], [169, 149, 40, 90, 1800], [165, 153, 42, 78, 3100], [167, 152, 42, 84, 2800], [165, 154, 41, 72, 3100], [170, 154, 45, 90, 1700], [170, 152, 46, 66, 1700], [166, 157, 46, 78, 3100], [168, 155, 45, 84, 2600], [165, 157, 49, 72, 2900], [165, 161, 54, 78, 2400], [161, 165, 55, 72, 2000], [177, 168, 21, 42, 2400], [178, 168, 1, 54, 1800], [175, 171, 5, 36, 2300], [178, 165, 27, 48, 2500], [181, 169, 21, 42, 2900], [186, 163, -23, 18, 2600], [184, 168, 0, 30, 2000], [176, 175, 11, 54, 2100], [179, 173, 2, 36, 2600], [186, 163, 29, 60, 1600], [182, 169, -16, 12, 2600], [180, 170, 22, 48, 3100], [183, 173, 15, 42, 2600], [185, 171, -18, 18, 3100], [191, 162, -36, -18, 2000], [183, 174, -5, 30, 2200], [184, 172, -15, 12, 3000], [189, 164, -36, 24, 1900], [182, 175, 20, 48, 2800], [185, 177, -15, 18, 3000], [193, 165, -37, -18, 2900], [186, 177, -1, 30, 1800], [165, 193, 36, 54, 1600], [191, 166, -40, -12, 2500], [184, 178, -11, 12, 2700], [195, 162, -38, -24, 2500], [185, 176, -18, 24, 2300], [170, 194, 31, 42, 1900], [199, 163, -43, -30, 1900], [180, 188, -4, 18, 1900], [197, 166, -36, -18, 3000], [194, 169, -40, -12, 2800], [185, 183, -16, 12, 1900], [198, 165, -37, -24, 2800], [173, 194, -6, 24, 1600], [168, 196, 34, 48, 1800], [177, 196, 9, 42, 1700], [202, 165, -45, -30, 1900], [201, 169, -30, -18, 2800], [196, 173, -40, -12, 2500], [198, 165, -61, 12, 1800], [201, 168, -33, -24, 2400], [202, 171, -45, -12, 1700], [208, 155, -68, 12, 2400], [207, 173, 38, 54, 2600], [204, 180, 12, 60, 2200], [216, 148, -77, 12, 2000], [204, 184, 21, 42, 2000], [194, 196, 6, 66, 1800], [204, 180, 46, 54, 3100], [202, 185, 30, 60, 2700], [209, 172, 54, 48, 2800], [215, 179, 11, 42, 1900], [194, 202, 10, 66, 1500], [203, 186, 48, 54, 3100], [202, 190, 39, 60, 2600], [206, 183, 49, 48, 2600], [198, 197, 50, 54, 2500], [197, 198, 46, 48, 2000], [188, 210, -61, 12, 1900], [193, 168, -133, 72, 1700], [184, 221, -54, 12, 2200], [177, 232, -44, 12, 2000], [187, 226, 59, 48, 1800], [-36, 291, -115, 66, 1500], [209, 154, -179, 72, 1600], [235, 222, 50, 12, 1700], [226, 233, 63, 12, 1700], [304, 242, -27, 36, 1300], [308, 238, 54, 42, 1600], [297, 253, 48, 48, 1700], [282, 274, 53, 48, 1700], [277, 290, 53, 12, 1500], [315, 237, 92, 48, 1800], [251, 323, 2, 18, 1500], [211, 335, 103, -18, 1400], [248, 324, 13, 12, 1400], [324, 230, 94, 48, 1600], [243, 333, -1, 18, 1600], [243, 333, 12, 12, 1500], [218, 355, -3, -48, 1400], [71, 413, 27, -18, 1600], [218, 359, -12, -48, 1500], [66, 418, 27, -18, 1900], [157, 394, -16, -12, 1700], [375, 320, -29, 12, 1500], [427, 278, 26, -24, 1700], [480, 258, 13, 18, 2300], [478, 261, 21, 12, 2500], [482, 263, 7, 18, 2600], [476, 272, 15, 12, 2900], [484, 266, 11, 18, 2300], [478, 277, 13, 12, 2600], [488, 265, 40, 12, 1700]]",0,111
2025-03-14 15:17:54,"[[134, 61, -35, -12, 1700], [136, 67, -36, -12, 2100], [138, 73, -31, -12, 1700], [173, 162, 61, 78, 1800], [179, 168, 40, 24, 1600], [170, 180, 53, 42, 1900], [176, 178, 36, 18, 2900], [176, 176, 42, 24, 3100], [168, 187, 50, 42, 2500], [169, 186, 51, 66, 1600], [175, 183, 38, 18, 3100], [178, 176, 54, 30, 2800], [173, 188, 15, 54, 1800], [175, 177, 59, 36, 2200], [168, 192, 28, 60, 1800], [170, 190, 26, 12, 2100], [167, 194, 12, 72, 1800], [176, 180, 45, 24, 3100], [169, 192, 48, 42, 2500], [176, 188, 40, 18, 3100], [167, 200, -3, 78, 2400], [179, 179, 61, 30, 3000], [177, 179, 65, 36, 2600], [171, 196, 9, 60, 1600], [172, 192, 35, 12, 1800], [166, 201, -1, 72, 2600], [177, 184, 48, 24, 3100], [178, 186, -37, 96, 1800], [180, 190, -35, 90, 2800], [172, 190, 62, 42, 2300], [163, 208, 11, 66, 1700], [175, 192, 46, 18, 2000], [168, 203, -9, 78, 2400], [178, 186, 60, 30, 2400], [180, 190, -36, 102, 1900], [177, 187, 59, 36, 2300], [165, 206, 1, 72, 2700], [175, 190, 56, 24, 2400], [180, 189, -38, 96, 2700], [182, 194, -37, 90, 2700], [174, 204, 16, 30, 1600], [181, 196, -30, 102, 2100], [184, 194, -24, 84, 1700], [161, 214, 6, 72, 2100], [182, 193, -38, 96, 2600], [183, 196, -46, 90, 1900], [196, 177, -65, 78, 1600], [188, 197, 14, 12, 1800], [182, 200, -27, 96, 1900], [187, 194, -59, 78, 2200], [184, 195, -67, 84, 2100], [187, 203, -50, 78, 2100], [179, 208, -54, 84, 1900], [181, 212, -88, 18, 1700], [201, 209, -38, -18, 1900], [198, 208, -54, -12, 1700], [200, 209, -39, -24, 1800], [192, 219, -50, -30, 1700], [179, 226, -65, 18, 1700], [194, 220, -36, -18, 2100], [195, 215, -54, -12, 2100], [194, 219, -37, -24, 2000], [194, 221, -57, -12, 1800], [244, 231, 83, 18, 2300], [235, 240, 83, 12, 1700], [250, 248, 37, -12, 1600], [273, 206, 89, 12, 1800], [272, 215, 89, 12, 2200], [268, 225, 92, 12, 2300], [262, 241, 83, 12, 1800], [196, 313, 8, -12, 1600], [-75, 358, 78, -18, 1400], [204, 312, 23, -12, 1600], [288, 262, 78, 36, 1600], [295, 263, 38, 12, 1600], [270, 290, 59, 42, 1600], [285, 275, 61, 36, 1800], [295, 265, 80, 36, 1800], [200, 348, 77, -30, 1700], [304, 262, 79, 36, 1500], [197, 356, 37, -36, 1700], [218, 351, 53, -12, 1700], [215, 360, 30, -18, 1800], [200, 368, 32, -12, 1900], [359, 239, -15, 18, 1500], [174, 501, 125, 54, 1800], [196, 500, 92, 48, 1900], [114, 524, 116, 54, 1800], [252, 471, 126, 12, 1600], [117, 526, 104, 48, 1900], [182, 506, 129, 18, 1500], [278, 469, 89, 12, 2200], [379, 391, 114, 18, 2200], [195, 502, 140, 30, 1800], [430, 336, 109, 36, 1400], [516, 176, 112, 12, 2100], [347, 411, 143, 24, 2400], [402, 366, 139, 18, 2700], [370, 403, 139, 30, 2300], [305, 457, 146, 24, 2500], [389, 420, 12, -12, 1700], [-93, 667, 30, -12, 1300], [356, 555, 159, -12, 1100]]",0,103
2025-03-14 15:17:54,"[[138, 58, -24, -18, 1600], [131, 70, -31, -12, 1700], [161, 195, 40, 42, 1800], [163, 192, 46, 30, 2900], [165, 191, 45, 36, 3000], [161, 199, 45, 42, 2500], [165, 195, 49, 30, 3100], [164, 196, 47, 36, 3100], [159, 205, 48, 42, 2600], [164, 196, 67, 18, 1900], [168, 198, 51, 30, 3100], [165, 200, 51, 36, 3100], [174, 191, 54, 24, 2500], [151, 216, 49, 42, 2000], [167, 202, 57, 30, 2600], [160, 206, 60, 36, 2800], [196, 174, 57, 24, 1500], [147, 219, 67, 36, 1500], [181, 207, 16, 18, 2400], [180, 209, 4, 12, 2200], [181, 213, 0, 12, 2400], [191, 209, 18, 18, 1700], [179, 220, -12, 12, 2100], [167, 230, -49, 30, 1800], [156, 239, -37, 24, 1500], [165, 229, -74, 30, 2200], [171, 235, -28, 36, 1600], [167, 235, -42, 24, 2000], [172, 233, -56, 66, 1500], [159, 243, -53, 114, 2200], [165, 220, -108, 30, 2100], [158, 242, -59, 108, 1900], [171, 225, -86, 24, 2000], [151, 253, -56, 114, 2200], [156, 244, 74, 18, 1700], [157, 247, -62, 108, 1800], [146, 256, -72, 42, 1800], [144, 250, -94, 36, 1800], [168, 249, 42, 24, 1600], [140, 253, -105, 36, 1700], [168, 261, 20, 42, 1700], [175, 254, 42, 54, 2000], [173, 253, 53, 48, 2100], [172, 259, 48, 54, 1900], [179, 258, 20, 60, 1500], [179, 250, 67, 48, 1700], [267, 197, 64, 12, 1900], [235, 240, 66, 12, 2500], [222, 257, 68, 12, 2500], [231, 255, 67, 18, 2000], [233, 256, 55, 12, 2100], [211, 272, 61, 24, 1500], [240, 253, 58, 18, 1900], [251, 249, 20, 12, 1900], [239, 258, 66, 18, 1900], [230, 265, -71, 12, 1400], [250, 248, 83, 18, 2000], [243, 257, 74, 12, 2000], [250, 255, 78, 18, 2000], [237, 275, 44, 12, 2700], [203, 301, 71, 18, 1900], [227, 290, 32, 12, 2700], [-146, 336, 74, -18, 1500], [213, 305, 23, 12, 2300], [211, 302, -60, 24, 1500], [205, 321, 79, -12, 1400], [293, 257, 46, 42, 1700], [217, 323, 50, -12, 1400], [300, 249, 48, 36, 1800], [294, 263, 42, 42, 2300], [305, 253, 19, 30, 1600], [296, 259, 48, 36, 2600], [294, 266, 56, 42, 2000], [164, 351, 102, -18, 1600], [291, 271, 49, 36, 2400], [186, 351, 78, -18, 2000], [302, 269, 61, 42, 2200], [174, 362, 76, -18, 1800], [153, 377, 38, -12, 1800], [305, 271, 29, 36, 2000], [293, 283, 38, 12, 2000], [295, 276, 59, 48, 1800], [306, 269, 62, 42, 2000], [305, 275, 39, 36, 1800], [295, 281, 61, 12, 1900], [307, 261, 87, 48, 1500], [211, 381, 22, -18, 1500], [231, 364, 61, -12, 1700], [211, 386, 4, -18, 1400], [217, 376, 71, -12, 1600], [265, 444, 128, -12, 1600], [480, 254, 80, 12, 2300], [288, 467, 69, -18, 1500], [475, 276, 60, 12, 2800], [292, 469, 16, -24, 1600], [297, 464, 79, -18, 1600], [496, 243, 66, 12, 2500], [263, 488, 54, -24, 1600], [489, 267, 61, 12, 1700], [330, 576, -58, -12, 1600]]",0,100
2025-03-14 15:17:54,"[[155, 206, 37, -30, 1900], [157, 208, 41, -30, 2500], [161, 206, 38, -42, 1900], [163, 204, 43, 36, 1800], [156, 209, 40, -36, 2400], [155, 210, 44, -24, 1700], [150, 214, 61, 42, 2000], [159, 211, 47, -30, 2400], [162, 208, 50, 18, 2000], [149, 218, 48, 30, 2600], [162, 209, 46, -42, 1700], [155, 213, 53, 36, 2600], [158, 212, 45, -36, 2300], [148, 215, 62, 24, 2800], [151, 218, 62, 42, 1800], [160, 213, 56, -30, 1400], [155, 219, 46, 18, 1800], [154, 217, 56, 30, 2400], [151, 219, 58, 36, 2400], [150, 220, 59, 24, 2300], [149, 224, 63, 36, 1600], [170, 221, 23, 54, 1700], [176, 216, 23, 60, 1800], [173, 224, 24, 66, 1800], [172, 225, 8, 78, 2300], [170, 227, 7, 54, 2200], [171, 226, 15, 60, 2200], [174, 224, 8, 72, 2300], [176, 228, 8, 66, 1800], [176, 228, 5, 78, 2600], [219, 185, 19, 30, 1600], [177, 227, -9, 54, 2400], [173, 230, 1, 84, 2000], [182, 222, 7, 36, 1700], [176, 227, 3, 60, 1900], [176, 227, 3, 72, 2400], [173, 230, -7, 48, 2200], [179, 231, -1, 78, 2400], [194, 217, -19, 30, 1800], [177, 232, 3, 54, 2400], [178, 231, -11, 84, 1800], [187, 224, -11, 36, 1800], [183, 227, 2, 60, 1600], [178, 231, -6, 72, 2200], [177, 232, -5, 48, 2100], [222, 194, -13, 18, 1500], [183, 227, -48, 78, 1700], [132, 262, -38, 12, 1600], [206, 217, -11, 18, 1900], [168, 240, -62, -18, 1600], [181, 225, -81, 78, 1800], [190, 230, -23, 12, 2000], [170, 240, -73, 42, 1400], [196, 231, 1, 18, 1900], [153, 249, -82, 78, 1500], [160, 256, -26, -12, 1800], [164, 248, -60, 36, 1600], [225, 202, -26, 12, 1800], [209, 203, -98, 90, 1700], [152, 266, -20, -12, 1300], [176, 251, -26, 36, 1700], [213, 186, -120, 12, 1600], [206, 198, -114, 96, 1700], [204, 234, -27, 18, 1400], [217, 196, -108, 12, 1300], [226, 252, 73, 48, 1800], [223, 262, 67, 48, 1800], [207, 278, 69, 18, 1600], [229, 260, 70, 24, 1800], [213, 285, 32, 18, 1700], [231, 267, 56, 24, 1900], [224, 283, 21, 18, 1900], [242, 264, 50, 24, 1900], [225, 288, 12, 18, 1700], [226, 287, -12, 12, 1800], [251, 262, 48, 24, 1800], [141, 340, 35, -18, 1500], [206, 306, -31, -12, 2100], [170, 332, 15, -18, 1500], [202, 312, -29, -12, 2000], [242, 276, 69, 12, 1600], [242, 279, 75, 12, 2000], [207, 329, 96, -24, 1700], [298, 273, 14, 78, 1800], [293, 285, 7, 78, 2300], [266, 310, 13, 84, 1800], [302, 275, 17, 72, 2000], [284, 298, 11, 78, 2000], [256, 322, 23, 84, 1800], [302, 279, 31, 72, 1800], [286, 289, 89, 54, 2000], [295, 278, 96, 60, 1900], [295, 286, 67, 72, 1600], [274, 305, 92, 54, 2600], [280, 296, 101, 60, 2100], [281, 302, 82, 48, 1800], [262, 319, 98, 54, 2200], [205, 371, -18, -12, 1600], [274, 317, 69, 48, 1400], [202, 377, -20, -12, 1700], [235, 362, 2, -42, 1400], [306, 415, 120, -30, 1700], [318, 422, 69, -30, 1900], [186, 499, 31, -24, 2300], [150, 514, 50, -18, 2000], [148, 513, 59, -24, 1800], [195, 514, 55, -12, 1600], [82, 547, 63, -12, 1800], [-146, 534, 89, -12, 1900], [344, 524, 159, -18, 1500]]",0,110
2025-03-14 15:17:55,"[[135, 63, -27, 18, 2000], [135, 61, -31, 24, 1600], [139, 65, -28, 18, 1900], [139, 66, -25, 24, 1600], [161, 82, -21, 12, 1900], [137, 212, 65, 30, 2400], [132, 219, 65, 30, 3100], [131, 222, 58, 36, 2200], [151, 217, 45, 42, 2500], [195, 181, 33, 36, 1600], [145, 223, 37, 60, 1800], [131, 224, 69, 24, 2600], [151, 218, 41, 48, 2200], [145, 226, 44, 42, 3100], [150, 224, 34, 30, 3100], [151, 225, 33, 36, 3100], [136, 228, 62, 24, 2200], [149, 223, 48, 48, 2800], [140, 233, 46, 42, 3100], [149, 230, 35, 30, 3100], [147, 231, 32, 36, 3100], [147, 228, 49, 24, 2600], [146, 227, 54, 48, 2900], [131, 241, 55, 42, 3000], [147, 235, 37, 30, 3100], [144, 237, 36, 36, 3100], [148, 232, 47, 24, 2500], [145, 231, 64, 48, 2500], [132, 242, 69, 30, 2900], [184, 218, -40, 30, 2500], [154, 241, -31, 24, 1700], [185, 220, 48, 42, 1800], [181, 224, -47, 30, 1800], [136, 258, 46, 18, 1900], [116, 270, -30, 30, 1400], [121, 268, -33, 24, 1800], [158, 243, -76, 18, 2400], [146, 260, 25, 30, 2200], [152, 258, 3, 36, 1400], [167, 241, -59, 12, 1600], [148, 257, -39, 24, 2400], [174, 248, -19, 90, 2400], [172, 242, -61, 18, 2600], [160, 254, 41, 30, 2600], [175, 247, -21, 102, 2000], [171, 250, -17, 84, 1900], [167, 247, 54, 36, 1800], [175, 247, -23, 108, 1800], [165, 250, -45, 12, 1900], [164, 249, -54, 24, 2600], [169, 251, -23, 96, 2200], [173, 253, -20, 90, 1800], [174, 247, -56, 18, 2400], [169, 251, 52, 30, 2400], [172, 254, -23, 102, 1900], [175, 246, 55, 36, 1900], [171, 254, -23, 108, 1800], [156, 260, -50, 12, 1800], [170, 251, -52, 24, 2400], [171, 255, -22, 96, 2000], [173, 253, 55, 30, 1800], [195, 240, 37, 36, 1600], [176, 253, -43, 24, 1300], [-18, 291, -129, 24, 1500], [230, 258, 76, 42, 2000], [230, 258, 77, 48, 1900], [248, 246, 78, 42, 2000], [210, 276, 89, 36, 1700], [253, 244, 68, 24, 1800], [235, 259, 74, 48, 2000], [241, 261, 68, 24, 2000], [243, 303, 81, -12, 2100], [252, 301, 80, -12, 2000], [162, 369, 38, -42, 1600], [301, 299, 5, 30, 1800], [222, 357, 79, 48, 1500], [293, 302, 97, 54, 1700], [257, 338, 79, 48, 1600], [191, 396, 21, -12, 2300], [192, 399, 23, -12, 2300], [274, 406, 128, -54, 1800], [265, 413, 123, -60, 2000], [278, 408, 126, -54, 1800], [272, 412, 126, -60, 2000]]",0,84
2025-03-14 15:17:55,[],0,0
2025-03-14 15:17:55,"[[139, 61, -33, 12, 1700], [140, 70, -30, 12, 1800], [132, 85, -56, -12, 1700], [134, 87, -61, -12, 1700], [159, 63, 8, 12, 1800], [156, 78, 13, 18, 2600], [155, 78, 15, 12, 2900], [155, 86, 17, 18, 2800], [155, 87, 15, 12, 3100], [152, 98, 24, 18, 2300], [153, 97, 20, 12, 2700], [145, 102, -57, -12, 1700], [146, 114, 18, 12, 1700], [175, 91, 16, 12, 1400], [159, 118, -42, -12, 1700], [168, 111, -45, -12, 1700], [188, 73, 43, 12, 1400], [222, 64, 31, 12, 1500], [146, 228, 70, 48, 2100], [152, 234, 70, 42, 3100], [153, 239, 50, 66, 3100], [151, 240, 49, 54, 3000], [153, 239, 46, 60, 3100], [129, 247, 71, 12, 2300], [152, 234, 70, 72, 1600], [153, 239, 49, 48, 2900], [154, 243, 47, 66, 3100], [133, 249, 73, 18, 3000], [154, 244, 46, 54, 3100], [130, 251, 72, -12, 2300], [154, 239, 65, 36, 3100], [154, 243, 46, 60, 3100], [129, 251, 72, 12, 3000], [153, 243, 52, 72, 1900], [113, 265, 48, 24, 1800], [154, 243, 48, 48, 3100], [163, 237, -68, 42, 2900], [156, 246, 47, 66, 3100], [133, 256, 64, 18, 2900], [166, 244, -6, 30, 2300], [156, 246, 45, 54, 3100], [129, 256, 69, -12, 2200], [158, 248, 28, 36, 3100], [156, 246, 46, 60, 3100], [135, 254, 64, 12, 2900], [160, 246, 30, 48, 3100], [169, 245, -33, 42, 3100], [158, 251, 37, 66, 2600], [141, 264, 11, 18, 2400], [175, 240, -37, 30, 2100], [166, 247, 33, 54, 3100], [165, 249, -17, 36, 2900], [158, 252, 33, 60, 3100], [149, 259, 15, 12, 2700], [170, 246, 16, 48, 3100], [173, 249, -15, 42, 2800], [157, 258, -24, 66, 2000], [170, 249, -37, 18, 2400], [198, 228, -27, 30, 2000], [174, 246, -37, 36, 2500], [159, 258, 5, 60, 2500], [167, 252, -21, 12, 2600], [231, 183, 70, 48, 2300], [187, 242, -27, 42, 2500], [180, 244, -48, 18, 2000], [181, 246, -33, 30, 2000], [165, 257, -35, 36, 2400], [174, 251, -33, 12, 2400], [184, 245, -55, 42, 2500], [167, 260, -36, 30, 1700], [166, 258, -52, 36, 2300], [176, 253, -47, 12, 1800], [158, 262, -75, 42, 2400], [146, 275, -48, 36, 2100], [127, 292, -10, 42, 1800], [180, 258, 53, 30, 1500], [164, 273, 13, 54, 2000], [152, 270, -77, 60, 1400], [164, 275, 37, 54, 1600], [162, 275, 48, 36, 2000], [174, 270, -27, 48, 1500], [177, 270, 49, 114, 2000], [152, 290, -49, 30, 2100], [173, 278, -47, 36, 1900], [161, 287, -35, 24, 2100], [170, 287, -25, 18, 1800], [163, 288, -48, 30, 2300], [156, 288, -67, 36, 1900], [174, 275, -78, 12, 2100], [170, 284, -44, 24, 2200], [182, 284, -29, 18, 1600], [167, 290, -51, 30, 1800], [172, 283, -70, 12, 2400], [177, 282, -57, 24, 1800], [235, 285, 75, 60, 1800], [237, 286, 87, 60, 1800], [168, 351, 7, -42, 1600], [151, 363, -9, -54, 1700], [209, 323, 97, -18, 2400], [197, 337, 73, -24, 2200], [205, 331, 93, -18, 2400], [203, 339, 65, -24, 2200], [207, 334, 97, -18, 1800], [153, 377, -37, -12, 1500], [211, 348, -65, -12, 1300], [184, 381, 27, -12, 1800], [186, 386, 11, -42, 1600], [176, 391, 1, -48, 1600], [172, 396, 1, -18, 1800], [182, 391, 18, -42, 2000], [165, 399, 8, -12, 2200], [173, 395, 13, -48, 2100], [187, 390, 50, -18, 1700], [182, 395, 25, -42, 1800], [171, 400, 28, -12, 2300], [175, 398, 20, -48, 2000], [299, 319, 43, 66, 1700], [278, 339, 33, 78, 1900], [182, 398, 45, -12, 2000], [293, 325, 46, 72, 2100], [301, 323, 49, 66, 1700], [274, 346, 48, 78, 1600], [290, 332, 46, 72, 2000], [342, 288, 86, 96, 1700], [334, 299, 98, 90, 2200], [222, 387, 108, -66, 2100], [333, 306, 80, 102, 1700], [217, 392, 99, -72, 1800], [342, 291, 95, 96, 2400], [337, 304, 92, 90, 2200], [231, 388, 104, -66, 2300], [333, 311, 81, 102, 1900], [231, 388, 104, -72, 2100], [341, 299, 94, 96, 2500], [235, 390, 103, -66, 2300], [235, 389, 110, -72, 1900], [341, 308, 85, 96, 2000], [333, 337, 30, 12, 1600], [369, 304, 21, 12, 1800], [242, 452, 69, -12, 1400], [215, 474, 39, -12, 2100], [202, 485, 28, -30, 1900], [188, 489, 46, -18, 1800], [203, 483, 43, -36, 1700], [189, 488, 44, -24, 1900], [215, 481, 49, -30, 1600], [194, 489, 56, -18, 1900], [203, 487, 43, -12, 1900], [205, 486, 45, -24, 2000], [251, 462, 89, -12, 1400], [143, 534, 68, 18, 1900], [154, 531, 63, 12, 2300], [151, 536, -11, -168, 1900], [133, 537, 89, 18, 1800], [168, 535, -17, -162, 1500], [176, 528, 64, 12, 2400], [156, 539, 9, -168, 1800], [409, 389, 5, -12, 1500], [221, 515, 71, 12, 2100], [197, 573, 126, -18, 1400], [196, 575, 137, -18, 1900], [223, 561, 156, -24, 1400], [211, 578, 119, -18, 1700], [206, 575, 141, -24, 1400], [381, 513, 117, 12, 1700]]",0,165
