timeForPointcloud,frameInfo,in_point_num,out_point_num
2025-03-10 10:51:08,"[[197, -34, 54, 1600, 36], [199, -38, 48, 1800, 112], [174, -35, 30, 1600, 60], [200, -17, 54, 1500, 75], [195, -17, 36, 48, 1700], [167, 199, 19, 18, 1800], [85, 239, -58, 30, 1400], [63, 249, -44, 12, 1800], [178, 193, 32, 18, 1600], [2, 272, -50, 12, 1600], [16, 279, -15, 18, 1400], [18, 279, -9, 12, 1600], [-25, 291, -5, 12, 1500], [5, 247, -196, 12, 1500], [-287, 92, -96, 48, 1700], [-270, 144, -95, 42, 2000], [-309, 68, -45, 54, 1800], [118, 315, 63, 12, 1600], [27, 310, -207, 48, 1400], [65, 349, -129, 48, 1400], [61, 383, 35, 18, 1500], [233, 362, 68, 18, 1400], [142, 408, -58, 12, 1400], [-116, 936, 19, -18, 2500], [-677, 648, 141, -30, 2000]]",3,22
2025-03-10 10:51:08,"[[1, 9, -12, -12, 2700], [1, 12, -15, -12, 2900], [2, 15, -17, -12, 2500], [0, 30, -17, -30, 2900], [-1, 31, -16, -18, 3100], [-3, 31, -16, -12, 3100], [0, 31, -16, -24, 3100], [1, 34, -18, -30, 3100], [0, 35, -17, -18, 3100], [1, 35, -17, -42, 1900], [-3, 34, -18, -12, 3100], [6, 37, 9, 12, 2000], [0, 34, -18, -24, 3100], [2, 38, -19, -30, 3100], [1, 39, -16, -18, 3100], [2, 38, -18, -42, 2000], [-4, 39, -16, -12, 3100], [4, 39, -16, -36, 1900], [1, 37, -20, -24, 3100], [17, 42, -6, -18, 2800], [2, 42, -18, -42, 1500], [-3, 45, -11, -12, 3100], [5, 45, -8, 12, 2400], [0, 47, -17, -12, 3100], [7, 49, -7, 12, 3000], [0, 38, -33, -24, 2400], [-9, 51, -18, 18, 2300], [3, 47, -26, -18, 2200], [3, 46, -29, -12, 3100], [13, 52, -1, 12, 3000], [2, 53, -25, -18, 2800], [5, 58, 1, -12, 3100], [-17, 55, -3, 12, 2700], [1, 57, -24, -18, 3100], [3, 55, -27, -12, 3100], [-7, 57, -23, 12, 2900], [2, 62, -23, -18, 3100], [2, 62, -23, -12, 2900], [-3, 62, -20, 12, 3100], [5, 64, -13, -24, 2800], [-5, 69, -8, 18, 2100], [6, 66, -22, -18, 2900], [3, 66, -22, -12, 2600], [14, 67, -13, 12, 2700], [3, 73, -12, -12, 2400], [1, 74, -23, -30, 1600], [-27, 72, -12, 18, 1800], [-1, 77, 8, -18, 2300], [-29, 75, -11, 18, 1800], [-3, 81, 5, -18, 2700], [1, 81, -5, -24, 2100], [-3, 85, -7, -18, 2600], [-5, 52, -73, -18, 1900], [1, 93, 0, -12, 2700], [13, 46, -80, 12, 1600], [-4, 97, -1, -12, 2800], [-60, 76, -28, 18, 1600], [-17, 97, -19, -12, 2400], [-62, 78, -34, 18, 1800], [5, 100, -29, 12, 2100], [54, 93, -13, -18, 1800], [30, 100, -31, -24, 1200], [101, 29, -41, -12, 2500], [-36, 111, -9, 12, 1800], [-6, 118, -23, -18, 1600], [-120, 1, 16, 12, 1600], [12, 116, -43, -18, 1600], [12, 123, -13, -12, 2200], [6, 124, -31, -18, 1600], [1, 127, -15, -12, 2000], [-3, 132, 2, -12, 1800], [40, 134, 3, -18, 1300], [-93, 103, 14, -12, 1800], [47, 135, -2, -18, 1300], [108, 106, -10, -12, 1700], [-14, 155, -7, -12, 1700], [83, 127, 32, 12, 1600], [58, 136, -59, -18, 1300], [30, 152, -34, -12, 1800], [50, 121, -97, -12, 2100], [43, 152, 41, 12, 2100], [71, 148, 31, 12, 1700], [57, 144, -62, -24, 1600], [-16, 155, -71, -18, 1900], [-19, 159, -62, -12, 2100], [54, 154, -53, -24, 2100], [-24, 166, -51, -18, 1700], [46, 160, -53, -24, 2100], [32, 151, -98, -12, 1800], [2, 181, 25, 12, 1600], [32, 180, -37, -12, 1800], [54, 176, -47, -18, 1300], [42, 180, -46, -12, 2100], [74, 172, -53, -18, 1700], [58, 183, -33, -12, 2200], [87, 172, -46, -18, 1700], [-61, 181, -52, -12, 2100], [78, 169, -78, -18, 1300], [-13, 187, -77, -12, 2000], [55, 181, -72, -24, 1400], [149, 120, -78, -12, 1800], [10, 199, -66, -18, 1300], [24, 200, -60, -12, 2100], [1, 202, -72, -18, 1400], [37, 185, -102, -12, 2100], [-31, 165, -140, -18, 1600], [60, 201, -71, -12, 1900], [43, 215, 30, 12, 1400], [10, 204, -95, -12, 1600], [1, 215, -82, -18, 1700], [2, 204, -106, -12, 1900], [47, 239, -114, -24, 1300], [-258, 73, 52, -12, 1700], [35, 293, -9, -12, 1700], [-197, 170, -157, -12, 2300], [87, 267, -125, -12, 2300], [-69, 307, -103, 18, 1800], [123, 262, -160, -18, 1900], [162, 215, -193, -12, 2700], [-79, 320, -27, 12, 1900], [-64, 300, -134, 18, 1700], [-283, 176, -39, -18, 1700], [-79, 307, -107, 12, 1600], [-277, 178, -62, -24, 1700], [-48, 305, -130, 24, 1700], [-299, 159, -25, -18, 2300], [-289, 70, -164, -12, 2400], [-64, 313, -114, 12, 1500], [-300, 136, -81, -24, 2000], [-295, 175, 3, -18, 2300], [-245, 232, 61, -12, 2300], [-309, 102, -109, -24, 1800], [-52, 298, -199, -24, 1300], [128, 311, -144, -18, 1900], [98, 316, -156, -12, 2500], [87, 323, -158, -18, 2000], [80, 336, -133, -12, 2500], [74, 337, -144, -18, 1500], [94, 354, -72, -12, 2400], [-349, 112, -77, 12, 1500], [155, 336, -77, -12, 2200], [-9, 374, -74, -18, 1900], [185, 264, -204, -12, 2400], [12, 383, -40, -18, 1800], [169, 302, -170, -12, 2300], [-331, 199, 8, -24, 1200], [-291, 240, -100, -18, 1400], [269, 314, -150, -12, 2000], [449, 63, -49, -12, 1800], [-364, 257, -156, -12, 2100], [-367, 228, -200, -12, 2100], [423, 189, -104, 12, 1200], [-747, 519, 184, -12, 2000], [-303, 900, 53, 18, 1600], [-26, 941, 137, 12, 2100], [-152, 911, 243, 18, 2400]]",98,58
2025-03-10 10:51:08,"[[-3, 27, -14, -18, 2400], [-4, 27, -14, -12, 3100], [-3, 30, -17, -18, 3100], [-4, 30, -17, -12, 3100], [-3, 34, -19, -18, 3100], [-4, 34, -19, -12, 3100], [-5, 39, -16, -18, 2700], [26, 32, -8, -12, 3100], [25, 38, -7, -18, 2700], [24, 39, -5, -12, 3100], [23, 44, -7, -18, 2700], [24, 44, -5, -12, 3100], [18, 50, -12, -18, 2400], [20, 49, -8, -12, 3100], [-11, 53, -7, 12, 2700], [14, 55, -11, -12, 3100], [-11, 56, 12, 12, 3100], [21, 56, -14, -12, 2600], [-6, 50, -36, 12, 3100], [-16, 61, -18, -12, 2200], [-2, 55, -36, 12, 2800], [-56, 41, -11, -12, 2400], [-3, 69, -5, 12, 2400], [-52, 52, 4, -12, 1900], [-15, 72, -1, 12, 2200], [-5, 76, -16, -18, 2500], [-3, 77, -6, -12, 3000], [9, 77, 1, 12, 2300], [-3, 79, -20, -18, 2800], [-4, 80, -11, -12, 3100], [6, 81, -4, 12, 2400], [-8, 77, -26, -24, 1800], [-3, 82, -23, -18, 2600], [-9, 83, -15, -12, 3000], [-7, 81, -26, -24, 1800], [-3, 88, 13, -18, 1900], [68, 69, -27, -18, 1200], [77, 64, 6, -12, 2800], [74, 72, 9, -12, 2800], [-46, 96, -38, -12, 2100], [73, 90, -10, -18, 1600], [11, 121, 23, -12, 2400], [9, 124, 29, -12, 2500], [15, 129, 21, -12, 2100], [-57, 121, -26, -12, 2200], [47, 126, -39, -18, 1400], [-47, 132, -6, -12, 2300], [59, 127, -29, -18, 1300], [-38, 138, -9, -12, 1800], [75, 124, -27, -18, 1400], [-25, 102, -116, 12, 1700], [62, 145, -22, -18, 2100], [72, 140, -18, -12, 2600], [-53, 97, -115, 12, 1800], [83, 139, -17, -18, 1900], [110, 120, -3, -12, 2200], [42, 155, -46, -12, 2300], [56, 147, -67, -12, 2300], [54, 138, -94, -12, 2400], [58, 168, -19, -18, 1400], [62, 156, -71, -12, 1700], [57, 182, 0, -12, 1700], [43, 185, 41, -12, 1400], [48, 201, -37, -12, 1700], [57, 182, -105, -12, 1500], [86, 201, -36, -12, 1700], [-34, 218, -45, -12, 1900], [72, 213, -62, -12, 1800], [-29, 173, -172, -18, 1200], [240, 62, -19, -12, 1600], [249, 34, -27, -12, 1800], [83, 241, -28, -12, 1800], [79, 248, 4, -12, 2000], [-261, 48, 16, -12, 2000], [-17, 266, -59, -12, 1700], [215, 166, -66, -12, 1600], [-15, 266, -128, -18, 1800], [-15, 281, -92, -12, 1800], [-11, 270, -129, -18, 1900], [-21, 271, -127, -12, 2200], [14, 272, -135, -18, 1700], [-16, 287, -98, -12, 2300], [-11, 305, 36, -12, 2200], [-201, 228, -49, 12, 1200], [-307, 51, -31, -12, 2100], [36, 291, -135, -12, 1500], [55, 305, -105, -12, 2100], [37, 307, -118, -18, 1400], [75, 304, -109, -12, 2300], [96, 295, -124, -12, 2200], [298, 176, -15, 12, 1900], [-237, 247, -77, 12, 1800], [30, 334, -114, -12, 1800], [30, 330, -125, 12, 1600], [276, 227, 3, -12, 1800], [29, 313, -188, -12, 1800], [19, 316, -192, -12, 1700], [162, 309, -146, -12, 2200], [168, 301, -163, -12, 2400], [-44, 349, -158, -12, 2100], [-11, 350, -171, -12, 1800], [107, 335, -176, -12, 1800], [151, 336, -186, -12, 1800], [168, 337, -179, -12, 1700], [118, 411, -24, -12, 1400], [-13, 440, -132, -12, 1600], [-379, 325, 106, -12, 1700]]",51,56
2025-03-10 10:51:08,"[[1, 11, -16, -12, 2600], [-6, 26, -16, 18, 3100], [-6, 26, -15, 12, 3100], [-6, 29, -19, 18, 3100], [-5, 27, -22, -18, 2400], [-7, 30, -17, 12, 3100], [-7, 29, -18, 24, 2600], [-6, 33, -20, 18, 3100], [-6, 30, -24, -18, 2700], [-6, 32, -22, -12, 2700], [-7, 34, -17, 12, 3100], [-6, 31, -23, -24, 2100], [-7, 33, -19, 24, 2500], [-6, 36, -22, 18, 2400], [-8, 34, -25, -18, 2200], [-5, 39, -15, -12, 2600], [21, 35, -6, 12, 3100], [-2, 44, -14, -12, 2900], [23, 39, -4, 12, 3100], [1, 46, -19, -12, 3100], [25, 42, -7, 12, 3100], [4, 50, -19, -12, 3100], [-5, 53, -7, 12, 3100], [12, 54, -17, -12, 2600], [-13, 57, -5, 12, 3100], [-10, 61, -1, 18, 2200], [-13, 60, -8, 12, 3100], [9, 55, -42, -12, 2000], [-2, 63, -30, 12, 2300], [5, 67, -29, 12, 2200], [49, 60, -24, 18, 2000], [-24, 76, -16, 24, 1900], [-13, 82, 19, 18, 1800], [-15, 83, -7, 24, 1800], [-12, 88, 0, 18, 1600], [-8, 92, -13, 12, 2300], [-11, 92, -30, 12, 2200], [-98, 18, 16, -12, 1800], [-98, 35, 16, -12, 1900], [-98, 28, -39, -12, 1700], [41, 74, -74, -12, 1800], [-51, 81, -60, 12, 1900], [34, 99, -52, -12, 1700], [-57, 100, -18, 12, 1500], [42, 111, 15, 12, 1500], [-35, 95, -80, 12, 1700], [-35, 91, -89, 12, 1700], [-34, 79, -106, -12, 1300], [9, 151, 11, -12, 1700], [70, 142, -66, 12, 1900], [62, 159, -38, 12, 1700], [99, 157, -15, 12, 1500], [-34, 192, 6, 12, 1700], [-12, 198, -90, 12, 1500], [-14, 208, -77, 12, 1500], [-212, 87, -201, -12, 1700], [44, 242, -198, -12, 2000], [-16, 280, -168, 18, 1700], [44, 291, -143, 12, 2400], [-6, 265, -199, -12, 1700], [36, 288, -159, 12, 2300], [-71, 319, -74, 18, 1900], [-122, 289, -117, 24, 1700], [-62, 306, -131, 18, 2000], [-78, 295, -148, 30, 1700], [-32, 292, -168, 12, 2300], [-45, 309, -141, 18, 2400], [-62, 288, -175, 30, 1700], [-29, 299, -165, 12, 2900], [-91, 301, -138, 24, 1700], [-39, 315, -140, 18, 2700], [-59, 294, -174, 30, 1800], [-28, 304, -166, 12, 3100], [-73, 305, -149, 24, 1900], [-30, 321, -137, 18, 2500], [-20, 308, -166, 12, 2900], [-55, 326, -116, 24, 1800], [-20, 331, -124, 18, 1900], [-17, 306, -178, 12, 2200], [-120, 286, -203, -12, 1500], [80, 302, -205, -12, 1600], [-42, 317, -193, 12, 1600], [20, 340, -164, 12, 1700], [22, 348, -156, 12, 1800], [302, 261, -105, 12, 1800], [313, 258, -95, 12, 2000], [276, 309, -73, 12, 1800], [-8, 447, 64, 12, 1800], [-1, 453, 50, 12, 1600]]",52,37
2025-03-10 10:51:08,"[[1, 12, -16, 12, 2700], [-3, 26, -16, 12, 2500], [-3, 30, -18, 12, 3100], [-2, 35, -18, 12, 3100], [-1, 40, -13, 12, 3000], [4, 45, -6, -12, 2000], [-5, 44, -13, 12, 3100], [1, 48, -15, -12, 1800], [28, 38, -17, 12, 2900], [3, 53, -24, 12, 2700], [-44, 53, -11, -12, 2000], [-42, 60, -7, -12, 2600], [-43, 65, -6, -12, 2700], [-45, 68, -6, -12, 2600], [1, 83, 16, 12, 1700], [-6, 87, 19, 12, 1800], [5, 65, -82, 12, 1800], [-76, 93, -11, -12, 1500], [40, 163, -60, 12, 1500], [-7, 263, -160, 12, 1500], [8, 258, -175, 12, 1800], [56, 266, -160, 12, 2100], [98, 277, -125, 12, 1800], [104, 278, -129, 12, 2100], [88, 279, -147, 12, 2200], [-29, 264, -204, 12, 1400], [-2, 278, -201, 12, 1700], [-60, 337, -150, 12, 1600], [-357, 54, -114, 12, 1700], [87, 316, -195, 12, 1700], [69, 376, -176, 12, 1500], [-6, 931, 194, -12, 1600], [-85, 930, 200, -12, 1800]]",20,13
2025-03-10 10:51:08,"[[-3, 25, -18, -12, 3100], [-3, 29, -20, -12, 3100], [-1, 33, -21, -18, 2300], [-2, 32, -22, -12, 3100], [1, 37, -21, -12, 3100], [17, 40, -14, -12, 3100], [26, 42, -5, -12, 3100], [9, 54, -19, -12, 2800], [6, 49, -37, -12, 2600], [5, 43, -50, -12, 2300], [-10, 62, -31, -12, 2400], [-14, 72, -10, -12, 2100], [-40, 67, -5, 18, 2000], [-7, 76, -13, -12, 3000], [-40, 70, -5, 18, 2200], [-7, 80, -9, -12, 3100], [-52, 63, -6, 12, 2200], [-39, 75, -6, 18, 1800], [-4, 85, -1, -12, 3000], [11, 84, -10, 12, 1800], [13, 78, -49, -12, 2300], [8, 99, -18, -12, 2000], [1, 86, -60, -12, 2200], [21, 75, -76, -18, 1500], [1, 77, -77, -12, 2400], [3, 88, -70, -12, 2200], [-61, 99, -54, -12, 1500], [-8, 157, -26, -12, 1700], [-12, 154, -53, -12, 1900], [50, 108, -139, -12, 1600], [57, 175, -31, -12, 1600], [60, 168, -68, -12, 1700], [31, 185, -52, -12, 1700], [82, 209, -24, -12, 1700], [151, 171, -27, -12, 1800], [174, 160, -2, -12, 2200], [-56, 195, -138, -12, 1600], [117, 188, -113, -12, 1400], [131, 194, -96, -12, 1800], [145, 177, -117, -12, 1600], [-45, 239, -189, -12, 2100], [-63, 244, -184, -12, 2400], [-24, 266, -167, -12, 2500], [-23, 264, -179, -12, 2300], [4, 264, -186, -12, 2000], [56, 254, -199, -12, 2200], [159, 309, -127, -12, 2000], [118, 345, -82, -12, 2000], [82, 376, -23, -12, 2000], [48, 387, 0, -12, 1500], [60, 356, -184, -12, 1800], [1, 429, -165, -12, 1400], [-435, 824, 189, 12, 2000]]",31,22
2025-03-10 10:51:08,"[[-2, 30, -17, 12, 3100], [-1, 34, -18, 12, 3100], [0, 42, -3, 12, 2800], [2, 45, 10, 12, 2500], [7, 52, -13, -12, 2400], [-31, 67, -6, -12, 2000], [29, 102, -20, -12, 1800], [13, 111, -16, -12, 1900], [6, 116, -6, -12, 1800], [81, 88, -11, -12, 1600], [-4, 144, 33, -12, 2000], [-2, 148, 33, -12, 2300], [-1, 154, 22, -12, 2200], [96, 125, 41, -12, 1900], [71, 192, 18, -12, 1500], [55, 202, 12, -12, 1800], [157, 172, 11, -12, 1800], [-113, 272, -142, 12, 1500], [-35, 296, -145, 12, 1600], [15, 312, -119, 12, 2100], [11, 310, -137, 12, 2100], [9, 302, -163, 12, 1800], [-271, 901, 106, 12, 1400]]",12,11
2025-03-10 10:51:09,"[[-3, 25, -18, -12, 3100], [-3, 28, -20, -12, 3100], [-3, 33, -21, -18, 2400], [-2, 32, -23, -12, 3100], [2, 36, -22, -12, 3100], [14, 44, -3, -12, 2900], [5, 45, 8, 12, 2200], [23, 44, -4, -12, 2500], [6, 49, -10, 12, 2200], [10, 49, -20, 12, 2400], [-3, 54, -29, -12, 2600], [-10, 57, -32, -12, 2600], [-3, 77, 0, -12, 2700], [-8, 80, 8, -12, 3000], [-7, 84, 6, -12, 3000], [-7, 89, -5, -12, 2800], [-7, 92, -14, -12, 2600], [-11, 100, 9, -12, 1800], [-35, 98, -5, 12, 1200], [-70, 117, 6, -12, 1400], [-8, 139, 33, -12, 1600], [-11, 145, 26, -12, 2300], [-9, 149, 24, -12, 2400], [-62, 150, 19, -12, 1800], [49, 160, 6, -12, 1700], [30, 168, -4, -12, 1700], [24, 175, -47, -12, 1600], [49, 125, -130, -12, 1700], [64, 17, -180, -12, 1800], [48, 185, -53, -12, 1700], [76, 193, -35, -12, 1400], [176, 123, 54, -12, 1600], [177, 151, 20, -12, 1600], [179, 154, 0, -12, 1900], [226, 94, -11, -12, 1600], [231, 93, -4, -12, 1700], [-249, 25, 42, -12, 1300], [95, 292, -88, 12, 1200], [114, 297, -55, -12, 1800], [138, 330, -120, -12, 1700], [116, 323, -167, -12, 1800], [41, 344, -170, -12, 1400], [42, 390, -142, -12, 1600]]",30,13
2025-03-10 10:51:09,"[[-3, 29, -20, 12, 3100], [-2, 32, -22, 12, 2900], [1, 42, 4, -12, 2500], [-1, 42, -1, 12, 2300], [3, 45, -7, -12, 3100], [-1, 46, 2, 12, 2200], [3, 45, -22, -12, 3100], [5, 73, -7, -12, 2100], [-39, 65, -17, -12, 2500], [4, 77, -9, 12, 1800], [-40, 70, -11, -12, 2400], [4, 81, -1, 12, 2000], [-56, 62, 18, -12, 2200], [6, 85, 6, 12, 1800], [-4, 88, 10, -12, 2000], [8, 89, 2, 12, 1200], [-1, 93, 8, -12, 1800], [-1, 38, -98, -12, 1900], [-5, 68, -85, -12, 1600], [108, 58, 15, 12, 1600], [-3, 126, 22, -12, 1600], [109, 66, -9, 12, 1600], [0, 150, 23, -12, 2100], [-4, 153, 27, -12, 1900], [117, 100, 19, 12, 1600], [-162, 39, 40, -12, 1400], [175, 148, 15, -12, 1800], [189, 135, 20, -12, 1800], [152, 186, 10, -12, 1600], [139, 201, -6, -12, 1600], [36, 279, 63, -12, 1700], [27, 286, 53, -12, 1400], [69, 226, -204, -12, 1900], [-97, 289, -121, 12, 1400], [8, 323, -88, 12, 1700], [-7, 322, -105, 12, 1800], [-14, 313, -139, 12, 1700], [-11, 307, -162, 12, 1800], [-32, 315, -152, 12, 1800], [86, 350, -114, 12, 1900], [89, 353, -115, 12, 2200], [105, 343, -141, 12, 1800], [-160, 925, 128, 12, 1800], [-104, 943, 111, -12, 1600]]",23,21
2025-03-10 10:51:09,"[[1, 11, -16, 12, 2700], [-3, 25, -18, -12, 3100], [-2, 31, -23, -12, 3100], [0, 35, -16, 12, 2300], [0, 34, -25, -18, 2200], [-2, 35, -23, -12, 3100], [-4, 44, -13, -12, 3000], [-2, 46, -4, 12, 2900], [-11, 47, -13, -12, 3000], [0, 43, -26, 12, 3000], [-2, 54, -5, 12, 2800], [57, 5, -13, 12, 2300], [11, 59, -12, -12, 1900], [-23, 45, -36, 12, 2200], [-27, 60, -23, -12, 1900], [-18, 67, -8, 12, 1900], [-9, 63, -38, -12, 2300], [36, 63, -13, 12, 2500], [-4, 77, 7, -12, 2700], [-46, 61, -15, 12, 2600], [0, 81, 8, -12, 2700], [-44, 68, -10, 12, 2400], [8, 84, 12, -12, 2400], [-47, 71, -10, 12, 1900], [-7, 93, -26, -12, 1300], [27, 96, -30, -12, 1600], [105, 65, 10, 12, 1800], [8, 127, 8, -12, 1500], [124, 43, 14, 12, 1500], [120, 63, 3, 12, 1700], [121, 68, 0, 12, 1900], [124, 79, -4, -12, 1600], [140, 55, 10, -12, 1700], [122, 97, -1, -12, 1900], [106, 118, -8, -12, 1700], [51, 155, -1, 12, 1600], [136, 84, -72, 12, 1400], [169, 154, 16, -12, 1900], [157, 173, 5, -12, 2200], [-232, 119, -158, 12, 1600], [-226, 177, -112, 12, 1600], [59, 245, -189, 12, 2100], [-305, 106, -30, -12, 1500], [-310, 39, -99, -12, 1500], [-323, 57, -54, 12, 1700], [80, 314, -133, 12, 1600], [109, 324, -130, 12, 1600], [30, 333, -158, 12, 1700], [3, 352, -124, 12, 1800], [388, 863, 0, 12, 1400]]",31,19
