timeForPointcloud,frameInfo,in_point_num,out_point_num
// n次坠床
2025-03-13 15:48:50,"[[176, 86, -48, 30, 1600], [191, 75, 12, 18, 2100], [177, 90, -56, 30, 2000], [186, 89, 8, 12, 2100], [169, 104, -54, 24, 2100], [186, 96, 10, 18, 3000], [179, 99, -46, 30, 2100], [185, 98, 3, 12, 2900], [181, 101, -33, 24, 2000], [185, 107, 4, 18, 3100], [185, 107, -3, 12, 3000], [182, 117, -18, 18, 2600], [184, 114, -18, 12, 2700], [175, 129, -41, 18, 2000], [201, 99, 23, 12, 1800], [206, 101, 2, 18, 1900], [204, 105, -5, 12, 2200], [218, 83, -14, 18, 1600], [205, 47, -118, 12, 1600], [204, 45, -129, 12, 1700], [211, 111, -73, 12, 1700], [203, 257, 69, 12, 1700], [501, 231, 31, 12, 1500]]",0,23
2025-03-13 15:48:50,"[[181, 87, -45, 12, 1900], [186, 98, -4, 18, 2600], [185, 95, -30, 12, 2300], [188, 92, 13, 24, 2300], [189, 100, 4, 18, 3100], [187, 104, -13, 12, 2800], [189, 99, 10, 24, 3000], [189, 107, 0, 18, 3100], [188, 109, -8, 12, 3100], [190, 104, 10, 24, 3100], [191, 112, -6, 18, 3100], [190, 113, -11, 12, 3100], [192, 110, 7, 24, 2800], [195, 113, -8, 18, 3100], [194, 113, -14, 12, 3100], [193, 116, -6, 24, 2600], [200, 113, -5, 18, 3100], [199, 113, -10, 12, 3100], [198, 115, -4, 24, 2700], [204, 114, -4, 18, 3000], [204, 114, -7, 12, 2800], [202, 117, 0, 24, 2200], [207, 114, -7, 18, 2000], [209, 107, -31, 12, 2200], [223, 118, -21, 12, 2300], [227, 116, -25, 12, 2100], [217, 126, -96, 18, 2100], [214, 132, -95, 12, 2100], [222, 128, -92, 18, 1900], [244, 94, -100, 12, 1500], [261, 106, -35, 12, 1200], [-551, 88, -7, 18, 1700], [515, 221, 5, 18, 1800], [514, 223, 3, 12, 1700], [426, 370, -17, 18, 1700], [428, 369, -8, 12, 1700]]",1,35
2025-03-13 15:48:51,"[[192, 94, 5, 18, 2200], [188, 100, 10, 24, 1900], [192, 102, 9, 18, 2900], [191, 104, 9, 24, 2400], [193, 107, 7, 18, 2900], [195, 105, 7, 12, 2300], [192, 109, 14, 24, 2300], [186, 127, 5, 18, 2100], [194, 113, -16, 12, 1900], [178, 137, 8, 24, 1700], [195, 121, -13, 18, 2500], [196, 113, -37, 12, 2100], [199, 113, 1, 24, 2100], [199, 118, -27, 12, 2000], [206, 110, 4, 24, 1800], [205, 118, -18, 18, 1900], [225, 76, -38, -30, 1700], [220, 92, -31, -24, 2000], [226, 90, -30, -30, 2100], [197, 131, -63, 12, 1600], [221, 101, -31, -24, 2200], [227, 99, -24, -30, 1800], [205, 130, -54, 12, 1600], [223, 106, -29, -24, 2200], [224, 127, -40, 12, 2100], [231, 111, -65, 12, 1900], [211, 149, -73, 18, 2100], [211, 140, -89, 12, 1800], [203, 154, -96, 18, 2100], [213, 146, -87, 12, 1800], [203, 131, -134, 18, 1500], [-386, 286, 50, 12, 1100], [518, 192, 25, 18, 2100], [530, 156, 30, 12, 1700], [515, 210, 20, 18, 2100], [549, 92, 22, 12, 1800], [523, 203, 15, 18, 1800], [-539, 160, 1, 12, 1700]]",1,37
2025-03-13 15:48:51,"[[170, 98, -48, -18, 1800], [172, 95, -49, -24, 1700], [171, 109, -37, -18, 1700], [195, 95, 12, 12, 2700], [191, 109, 27, 18, 1800], [196, 102, 16, 12, 3100], [197, 108, 15, 12, 3100], [191, 120, -8, 24, 2500], [193, 123, -5, 18, 2100], [199, 113, 13, 12, 2900], [191, 126, -12, 24, 2300], [201, 119, -10, 18, 1600], [200, 118, 23, 12, 1600], [214, 98, -23, -18, 2100], [216, 94, -22, -12, 2200], [206, 116, -16, 12, 1800], [216, 104, -20, -18, 2300], [218, 99, -26, -12, 2500], [207, 119, -30, 12, 2100], [219, 107, -24, -18, 2000], [219, 107, -21, -12, 2100], [212, 104, -64, 12, 1800], [212, 137, -14, 12, 1700], [213, 143, -63, 12, 2200], [211, 154, -61, 12, 2100], [212, 248, -15, 12, 1800], [140, 294, 76, 12, 1400], [523, 191, -6, 12, 1700]]",0,28
2025-03-13 15:48:51,"[[181, 83, -96, 12, 1900], [188, 85, -92, 12, 2200], [190, 88, -95, 12, 2100], [203, 116, -5, -12, 1800], [183, 96, -109, 12, 1800], [208, 112, -10, -12, 1800], [212, 110, -29, -12, 2100], [207, 128, -28, -12, 2000]]",0,8
2025-03-13 15:48:51,"[[164, 96, -54, 12, 2100], [164, 108, -47, 18, 1800], [166, 103, -50, 12, 2400], [172, 104, -46, 12, 1900], [187, 102, 14, -30, 2100], [188, 99, 19, -36, 2100], [190, 104, 16, -30, 3000], [195, 95, 14, -42, 1900], [191, 102, 13, -36, 3100], [191, 110, 12, -30, 3100], [193, 108, 5, -42, 2200], [192, 110, 9, -36, 3100], [186, 119, 12, -24, 1900], [192, 118, 11, -30, 2800], [191, 119, -1, -42, 2200], [192, 119, 5, -36, 3100], [182, 132, -1, -24, 1600], [194, 121, 19, -30, 2200], [181, 97, -103, 30, 1800], [190, 128, 6, -42, 1700], [191, 127, 10, -36, 2600], [186, 86, -105, 24, 1600], [201, 118, 11, -30, 2000], [184, 105, -98, 30, 2000], [207, 107, -19, -12, 2400], [182, 106, -100, 24, 2200], [205, 116, 20, -30, 2100], [209, 110, -22, -18, 2300], [186, 115, -92, 30, 1700], [211, 106, -20, -12, 3000], [199, 128, 5, -24, 1700], [185, 118, -90, 24, 1900], [181, 69, -143, 18, 1800], [209, 116, -28, -18, 2300], [214, 108, -25, -12, 3000], [175, 104, -129, 12, 2100], [210, 50, -117, -30, 1400], [183, 91, -135, 18, 2200], [208, 124, -39, -18, 2300], [212, 117, -40, -12, 2900], [176, 115, -126, 12, 2300], [206, 111, -73, -24, 1700], [186, 117, -116, 18, 1900], [214, 121, -38, -18, 2300], [218, 115, -34, -12, 2900], [215, 90, -87, 12, 2800], [212, 114, -63, -24, 1700], [224, 113, -28, -12, 2400], [212, 106, -88, 12, 2900], [213, 110, -92, 12, 2500], [228, 119, -41, -12, 1700], [188, 167, -82, -24, 1700], [210, 156, -60, -24, 1900], [208, 204, -111, -12, 1600], [192, 243, -57, -12, 1600], [187, 231, -138, -12, 1400], [208, 233, -159, -18, 1500], [197, 286, -66, -18, 1500], [186, 294, -63, -12, 1800], [201, 288, -70, -12, 1600], [361, 189, -33, 18, 1600], [359, 195, -11, 12, 1800], [360, 200, -30, 18, 2000], [364, 194, -16, 12, 2200], [356, 213, -30, 18, 1600], [364, 200, -30, 12, 2000], [530, 142, 24, -30, 1800], [520, 186, 16, -30, 2100], [508, 227, 14, -30, 2000], [507, 230, -14, -36, 1500], [527, 180, -6, -24, 1600], [502, 249, -18, -30, 1700], [518, 215, -11, -24, 1300]]",0,73
2025-03-13 15:48:51,"[[185, 88, 17, -54, 2100], [186, 86, 18, -60, 2000], [185, 99, 12, -54, 2700], [186, 95, 15, -60, 2500], [181, 106, 0, -48, 1900], [185, 106, 7, -54, 2800], [187, 103, 13, -60, 2600], [183, 110, 1, -48, 2200], [188, 108, 9, -54, 2600], [181, 118, -17, -42, 1900], [188, 109, 4, -60, 2300], [184, 115, 8, -48, 1700], [195, 104, 3, -54, 2600], [185, 121, -9, -42, 1600], [194, 106, 3, -60, 2200], [182, 125, -17, -36, 1800], [197, 109, -1, -54, 2600], [200, 103, 3, -60, 2100], [199, 106, -3, -48, 2000], [198, 115, -1, -54, 2100], [203, 107, -3, -60, 1500], [203, 106, -18, -48, 1700], [210, 97, -26, -42, 1500], [208, 103, -26, -36, 1700], [202, 117, -41, -30, 1700], [206, 112, -34, -36, 1800], [209, 117, -26, -30, 1700], [195, 135, -61, -12, 1600], [214, 118, -4, -24, 1600], [216, 121, -20, -18, 1600], [218, 109, -52, -12, 1900], [212, 124, -37, -24, 1600], [215, 100, -89, -36, 1400], [193, 139, -105, -42, 1900], [191, 141, -108, -48, 1900], [201, 139, -102, -42, 1800], [197, 135, -114, -48, 1900], [208, 122, -118, -42, 1600], [218, 125, -105, -36, 1700], [321, 100, 34, -12, 1300], [306, 159, 32, -12, 1800], [306, 170, 19, -12, 1700], [499, 208, 30, -54, 1900], [510, 180, 8, -48, 1600], [501, 215, 24, -54, 2000], [497, 225, -15, -36, 2000], [510, 192, 24, -48, 1800], [487, 251, -27, -42, 1800], [500, 226, -21, -36, 2000]]",0,49
2025-03-13 15:48:52,"[[174, 85, 12, -42, 2200], [174, 86, 9, -48, 2000], [177, 88, 12, -42, 2900], [172, 98, 11, -36, 1700], [178, 86, 12, -48, 2700], [179, 92, 13, -54, 1700], [166, 108, -40, -30, 2100], [178, 96, 3, -42, 3000], [170, 107, -19, -36, 2700], [170, 99, -44, -24, 1800], [180, 91, 10, -48, 2800], [173, 106, -34, -30, 2900], [173, 102, -43, -18, 2200], [177, 104, -15, -42, 3100], [173, 108, -28, -36, 3100], [175, 101, -40, -24, 2700], [178, 102, 9, -48, 2300], [175, 114, -21, -54, 1700], [177, 108, -34, -30, 3000], [175, 109, -42, -18, 2300], [179, 108, -18, -42, 3100], [177, 109, -25, -36, 3100], [178, 104, -39, -24, 2800], [175, 115, -12, -48, 1800], [178, 115, -33, -30, 2400], [174, 121, -33, -18, 1700], [185, 107, -8, -42, 2900], [182, 111, -17, -36, 3000], [187, 111, -5, -42, 2000], [183, 118, -10, -36, 1800], [192, 124, -9, -30, 1600], [214, 91, -15, -30, 1700], [202, 111, -37, -18, 1700], [212, 93, -33, -36, 2000], [221, 86, -2, -30, 1600], [205, 112, -42, -18, 2100], [216, 94, -19, -36, 1900], [205, 115, -31, -24, 2000], [208, 104, -63, -18, 2100], [210, 114, -32, -24, 2100], [207, 48, -137, -18, 1500], [230, 135, -33, 12, 1700], [458, 268, -54, -30, 1700], [499, 188, 7, -42, 1700], [467, 262, -40, -30, 1700], [502, 191, -9, -42, 1800], [492, 213, -38, -36, 1900], [467, 261, -53, -24, 1600], [509, 181, -36, -42, 1700], [502, 199, -34, -36, 1800], [509, 193, -28, -36, 1700]]",0,51
2025-03-13 15:48:52,"[[172, 78, 22, -24, 2000], [172, 89, 17, -18, 2300], [170, 91, 19, -24, 2400], [174, 93, 12, -18, 2400], [175, 92, -10, -12, 1700], [170, 100, 7, -24, 2300], [176, 84, -51, 18, 2200], [178, 96, -6, -18, 2700], [178, 95, -3, -12, 2400], [176, 89, -44, 12, 2100], [169, 94, -58, 24, 1900], [178, 90, -52, 18, 2000], [182, 95, -8, -18, 2600], [181, 98, 1, -12, 2500], [178, 96, -39, 12, 2100], [201, 46, 9, -24, 1700], [174, 100, -47, 24, 1700], [205, 75, -36, -42, 1900], [206, 85, -35, -30, 2000], [204, 92, -29, -42, 2400], [205, 90, -29, -36, 1800], [201, 93, -44, -24, 2100], [209, 79, -31, -48, 2000], [207, 93, -36, -30, 1800], [202, 101, -40, -18, 1800], [207, 96, -28, -42, 2300], [204, 101, -27, -36, 1700], [203, 99, -40, -24, 2200], [210, 87, -30, -48, 1800], [206, 103, -39, -24, 1500], [215, 93, -37, -18, 2200], [211, 102, -35, -12, 2300], [214, 104, -36, -18, 2800], [213, 109, -30, -12, 2900], [216, 112, -28, -18, 2600], [215, 114, -28, -12, 2900], [218, 118, -19, -18, 2100], [216, 121, -22, -12, 2300], [236, 406, -32, -12, 1100], [475, 226, -90, -12, 1500], [-136, 671, 40, -12, 1100]]",0,41
