timeForPointcloud,frameInfo,in_point_num,out_point_num
2025-03-13 16:07:45,"[[164, 78, -12, -30, 1900], [168, 79, -10, -30, 2800], [170, 75, -8, -36, 2200], [167, 82, -5, -24, 2500], [171, 84, -9, -30, 3100], [174, 73, -21, -18, 1600], [172, 80, -6, -36, 2200], [171, 84, -9, -24, 2900], [172, 90, -8, -30, 3100], [174, 86, -1, -36, 2500], [173, 88, -11, -24, 2900], [175, 93, 0, -30, 3000], [177, 87, 6, -36, 2700], [172, 97, -4, -24, 2300], [180, 90, 7, -30, 2900], [182, 96, 10, -30, 2300], [174, 103, -38, -18, 2100], [165, 111, -53, -12, 1700], [184, 92, 9, -36, 1900], [183, 93, -8, -24, 2200], [180, 102, -34, -18, 3100], [178, 105, -36, -12, 2900], [182, 101, -28, -24, 2300], [184, 105, -32, -18, 3100], [183, 106, -31, -12, 3100], [184, 103, -33, -24, 2500], [186, 109, -28, -18, 3000], [186, 109, -28, -12, 3000], [186, 106, -35, -24, 2100], [185, 119, -21, -18, 2000], [187, 118, -10, -12, 2200], [207, 99, -41, -12, 1800], [500, 203, -39, -12, 1600], [412, 381, 148, -18, 1300], [383, 424, 123, -18, 1500], [-544, 195, 94, -12, 1800]]",0,36
2025-03-13 16:07:45,"[[161, 77, -2, -18, 2400], [157, 84, -4, -12, 2200], [163, 83, 0, -18, 3100], [162, 83, -4, -12, 3100], [163, 82, 3, -24, 2300], [165, 86, -4, -18, 3100], [165, 86, -9, -12, 3100], [165, 86, -1, -24, 2700], [168, 89, -7, -18, 3100], [164, 77, -59, 30, 1800], [168, 88, -12, -12, 3100], [167, 91, 2, -24, 2700], [163, 78, -60, 24, 2000], [170, 94, 0, -18, 2900], [171, 92, -11, -12, 2600], [168, 97, 12, -24, 2300], [170, 100, 17, -24, 2000], [180, 88, -21, -12, 1700], [178, 102, -23, -18, 1900], [178, 102, -17, -12, 2100], [183, 101, -22, -18, 2600], [183, 100, -21, -12, 2600], [187, 101, -21, -18, 2800], [187, 101, -19, -12, 2600], [188, 108, -12, -12, 2200], [182, 55, -121, 12, 1900], [190, 64, -111, 18, 1800], [193, 43, -117, 12, 1800], [215, 88, -78, -12, 1600], [213, 108, -70, -12, 1700], [195, 111, -117, 18, 1700], [297, 140, -37, -12, 2100], [310, 118, -40, -12, 2100], [257, 335, -43, -18, 1800], [290, 306, -78, -18, 1600], [-14, 423, -66, -12, 1500], [300, 316, 9, -18, 1700], [-417, 143, 12, -18, 1500], [477, 191, 1, -18, 1500], [487, 177, -10, -18, 1700], [478, 195, -40, -12, 1500], [474, 227, -2, -12, 1800], [500, 205, -25, -12, 1600], [54, 562, -18, -18, 1600], [670, 111, 63, -18, 1600]]",1,44
2025-03-13 16:07:45,"[[162, 83, 3, -18, 1900], [161, 85, 12, -12, 2100], [164, 87, -16, -18, 2100], [163, 91, 7, -12, 2500], [162, 91, 10, 12, 1800], [166, 83, -43, -18, 2100], [166, 92, -7, -12, 2800], [169, 87, -40, 18, 2700], [168, 85, -49, 30, 2200], [170, 94, -10, -12, 2500], [174, 82, -30, 12, 1800], [168, 87, -44, 24, 2500], [172, 89, -40, 18, 3100], [171, 88, -47, 30, 2500], [166, 108, -9, -12, 1600], [168, 89, -56, 36, 1700], [172, 91, -37, 12, 2400], [171, 89, -45, 24, 3100], [175, 93, -40, 18, 3100], [172, 91, -53, 30, 2100], [176, 92, -35, 12, 2300], [174, 93, -42, 24, 2900], [177, 97, -43, 18, 2300], [174, 100, -44, 24, 2000], [190, 86, -23, -18, 1900], [189, 98, -15, -18, 1600], [189, 99, -17, -12, 1700], [192, 96, -34, -18, 1800], [192, 95, -34, -42, 2100], [192, 97, -33, -36, 2200], [203, 86, -19, -30, 2100], [198, 96, -25, -18, 1600], [195, 97, -40, -42, 2600], [194, 103, -29, -36, 2500], [200, 89, -31, -24, 2200], [207, 85, -27, -30, 2200], [197, 103, -40, -42, 2300], [193, 109, -40, -36, 2000], [189, 38, -118, 12, 1700], [201, 98, -25, -24, 2300], [204, 100, -32, -30, 2100], [191, 107, -70, -36, 1700], [191, 64, -110, 12, 1800], [202, 109, -10, -24, 1700], [195, 78, -102, 12, 1700], [198, 100, -105, -12, 2200], [194, 122, -98, -18, 1600], [203, 103, -101, -12, 2400], [208, 108, -96, -12, 2000], [292, 163, -16, -12, 1700], [302, 149, -30, -12, 2300], [304, 156, -27, -12, 2400], [228, 393, 33, -18, 1300], [-61, 454, 36, -18, 1300], [-67, 455, 7, -12, 1500], [-55, 456, 60, -18, 1000], [-61, 457, 44, -12, 1100], [498, 235, -51, -30, 1500], [499, 229, -68, -36, 1900], [506, 226, -51, -36, 1700], [376, 413, 84, -18, 1100], [317, 460, 84, -12, 1400], [-98, 671, 0, -12, 1500], [598, 391, 56, -12, 1200]]",0,64
2025-03-13 16:07:45,"[[159, 83, 30, 30, 2100], [157, 93, 6, 12, 2000], [159, 82, 34, 24, 2400], [164, 83, 29, 18, 2700], [162, 93, 1, 12, 2700], [166, 90, 27, 18, 2900], [165, 92, 18, 30, 2300], [168, 89, 2, 12, 2600], [167, 95, 28, 18, 2500], [169, 95, 11, 30, 1700], [187, 50, -20, 12, 2200], [168, 95, 23, 24, 2500], [174, 92, -14, 12, 2900], [168, 103, 10, 24, 2100], [172, 81, -68, 18, 2000], [175, 100, -15, 12, 2900], [160, 91, -92, 18, 1600], [186, 88, -4, -12, 1900], [176, 106, -13, 12, 2200], [186, 88, -40, -30, 2200], [190, 87, -15, -18, 2000], [189, 90, -16, -12, 2300], [185, 87, -50, -24, 2000], [190, 90, -41, -30, 3100], [193, 90, -21, -18, 2800], [191, 93, -19, -12, 2500], [189, 94, -38, -36, 1800], [190, 90, -37, -24, 3100], [192, 95, -37, -30, 3100], [195, 94, -20, -18, 2800], [192, 95, -39, -36, 1800], [194, 94, -30, -24, 3100], [194, 103, -28, -30, 2800], [196, 102, -13, -18, 2400], [196, 99, -23, -24, 3000], [196, 111, -9, -30, 1700], [171, 131, -66, 18, 1800], [198, 107, -4, -18, 1600], [198, 108, -6, -24, 2200], [176, 111, -87, 24, 1700], [168, 151, -36, 18, 2000], [180, 114, -87, 24, 2000], [140, 169, -81, 12, 1700], [205, 89, -89, -18, 1700], [200, 67, -117, -12, 1600], [213, 46, -112, -18, 1700], [217, 83, -78, -24, 1400], [207, 79, -114, -12, 1700], [-148, 184, -93, 18, 1500], [-25, 195, -160, 12, 1600], [421, 89, -33, 12, 1400], [401, 167, 92, 12, 1700], [279, 354, -61, 12, 1300], [271, 364, 69, 12, 1300], [-47, 471, -76, 12, 1700], [2, 470, -110, 12, 1700], [435, 169, -138, 12, 1700], [501, 126, 34, 24, 1700], [-516, 78, 36, 18, 1700], [486, 190, -5, 12, 1700], [518, 53, 41, 24, 1700]]",3,58
2025-03-13 16:07:45,"[[162, 75, 39, 30, 2000], [159, 80, 41, 36, 2100], [155, 94, 43, 42, 1600], [170, 70, 29, 24, 2200], [162, 86, 32, 48, 1500], [160, 99, 29, 42, 2000], [174, 72, 27, 30, 2800], [160, 99, 27, 36, 2200], [169, 84, 27, 24, 3100], [163, 92, 35, 48, 1900], [165, 96, 35, 42, 2200], [167, 96, 24, 18, 2400], [171, 87, 31, 30, 3100], [168, 93, 30, 36, 2900], [170, 90, 28, 24, 3100], [167, 94, 33, 48, 1700], [169, 100, 21, 18, 2100], [171, 95, 32, 30, 3100], [170, 96, 33, 36, 2700], [174, 80, -50, 12, 2400], [170, 96, 31, 24, 3100], [172, 101, -29, 18, 2000], [168, 105, 39, 30, 2500], [168, 103, 44, 36, 1700], [176, 85, -50, 12, 3100], [178, 89, -53, 18, 1900], [177, 103, -20, -12, 1900], [178, 91, -51, 12, 3100], [181, 99, -36, -12, 2100], [180, 92, -56, 12, 2600], [183, 100, -49, -12, 1800], [180, 107, -46, 12, 1700], [181, 112, -44, 12, 1900], [183, 106, -67, 12, 1600], [195, 110, -24, 12, 2100], [208, 112, -20, 12, 1700], [201, 137, -53, 12, 1800], [193, 144, -89, 12, 1900], [205, 148, -63, 12, 2100], [219, 145, -32, 12, 1900], [224, 137, -54, 12, 2500], [219, 156, -42, 12, 2400], [219, 180, 13, 12, 1800], [226, 143, -108, 12, 1700], [233, 120, -129, 12, 2100], [241, 155, -86, 12, 1900], [219, 209, -10, 12, 1500], [267, 370, 56, 12, 1200], [483, 197, -14, 30, 1600], [476, 221, 21, 30, 1700], [-651, 134, 92, 18, 1300], [356, 558, 125, 18, 1300], [-653, 151, 76, 12, 1700], [610, 272, 171, 12, 1500], [608, 322, 88, 12, 1500]]",0,55
2025-03-13 16:07:46,"[[163, 80, 15, 24, 2400], [167, 71, 43, 18, 2000], [164, 87, 16, 30, 2600], [163, 90, 6, 12, 1700], [164, 85, 21, 24, 2800], [164, 94, 20, 30, 2500], [167, 92, 3, 12, 2100], [165, 89, 31, 24, 2800], [166, 87, 49, 18, 2200], [170, 92, 21, 12, 2800], [161, 101, 38, 24, 2700], [172, 88, 41, 18, 3100], [176, 86, -29, -18, 2900], [177, 87, -21, -12, 2700], [171, 96, 26, 12, 2900], [176, 86, -30, -24, 2500], [171, 92, 39, 24, 3100], [175, 93, 39, 18, 3100], [178, 90, -27, -18, 3100], [180, 91, -13, -12, 2900], [173, 99, 31, 12, 2600], [179, 89, -29, -24, 2800], [175, 91, 43, 24, 3100], [182, 94, -25, -18, 3100], [183, 95, -2, -12, 2900], [180, 94, 35, 12, 2000], [174, 112, 34, 18, 2200], [183, 99, -30, -18, 2100], [172, 67, -101, -12, 2300], [184, 98, -27, -24, 1700], [171, 116, 33, 24, 1800], [187, 102, -22, -12, 2900], [191, 101, -21, -12, 2800], [180, 18, -142, -12, 1900], [16, 189, -168, 30, 1400], [9, 178, -180, 24, 1800], [6, 168, -195, 30, 1400], [10, 175, -188, 24, 1700], [-69, 460, 47, 18, 1500], [-459, 243, 107, 18, 1800], [481, 216, -42, -12, 2200], [-517, 92, 98, 18, 1900], [487, 214, -41, -12, 2300], [492, 213, -43, -12, 2000], [499, 205, -43, -12, 1700], [498, 219, -34, -12, 1800], [-120, 658, -87, 12, 1600], [-594, 302, 146, 12, 1400], [-628, 227, 159, 12, 1800], [-621, 253, 161, 12, 1900], [213, 653, 94, 12, 1700]]",4,47
2025-03-13 16:07:46,"[[-182, 69, -20, -18, 1700], [181, 70, 1, -12, 2700], [174, 87, -35, -18, 2900], [174, 91, -26, -12, 3100], [165, 98, 47, 12, 1700], [176, 94, -31, -18, 2900], [176, 95, -28, -12, 3100], [174, 93, 40, 12, 1700], [180, 88, -24, -24, 1800], [182, 92, -27, -18, 2400], [179, 100, -20, -12, 3100], [181, 98, 3, -24, 2100], [182, 104, -2, -12, 2800], [171, 94, -88, -18, 1600], [175, 78, -104, -18, 2400], [172, 87, -101, -24, 2300], [174, 87, -106, -18, 2800], [160, 127, -86, -12, 2300], [176, 83, -106, -24, 2600], [177, 101, -97, -30, 1500], [177, 89, -107, -18, 3000], [186, 84, -97, -12, 2800], [176, 83, -114, -24, 2700], [179, 97, -106, -18, 3100], [188, 81, -104, -12, 3000], [176, 98, -109, -24, 2500], [179, 116, -95, -18, 2600], [191, 89, -101, -12, 2500], [176, 119, -97, -24, 2100], [-74, 457, -33, -12, 1700], [-46, 463, 43, -12, 1800], [7, 470, 31, -12, 1200], [-67, 488, -44, -12, 1400], [-508, 130, 79, -12, 1900], [-528, 82, 7, -18, 1700], [522, 129, 2, -18, 2200], [519, 140, -6, -12, 2400], [516, 163, -21, -18, 2000], [503, 200, -22, -12, 1800], [518, 329, -81, -12, 1600], [448, 433, 23, -12, 1300], [399, 520, 171, -18, 1300], [-87, 667, 86, -12, 1500], [-91, 657, 159, -18, 1400], [-91, 659, 150, -12, 1400]]",2,43
2025-03-13 16:07:46,"[[161, 85, 12, -30, 2000], [163, 84, 29, -30, 2300], [165, 75, 41, -24, 2000], [-165, 95, -16, -30, 1800], [173, 74, 29, -24, 2400], [174, 87, 1, -30, 3100], [168, 97, 6, -18, 3100], [166, 83, -59, -12, 3100], [173, 89, -6, -36, 2700], [173, 89, 8, -24, 3100], [174, 93, 3, -30, 3100], [171, 99, -7, -18, 3100], [171, 88, -47, -12, 3100], [174, 93, -1, -36, 2900], [174, 94, 3, -24, 3100], [176, 98, 0, -30, 3100], [174, 102, -13, -18, 3100], [174, 88, -52, -12, 3100], [178, 95, -7, -36, 2500], [177, 97, -6, -24, 3100], [181, 97, -15, -30, 3000], [177, 104, -18, -18, 2800], [175, 93, -57, -12, 2300], [185, 76, -50, -36, 1600], [180, 98, -15, -24, 3000], [189, 89, -21, -30, 2200], [158, 86, -109, 18, 1600], [183, 96, -37, -18, 1600], [186, 92, 28, -42, 1600], [185, 99, -14, -24, 2100], [160, 98, -104, 18, 2300], [190, 68, -72, -18, 1400], [161, 102, -98, 12, 2200], [158, 98, -106, 24, 1700], [160, 105, -103, 18, 2300], [164, 105, -97, 12, 2400], [160, 105, -103, 24, 1900], [158, 117, -102, 18, 1900], [182, 71, -105, -18, 1700], [163, 123, -86, -12, 2200], [172, 107, -91, 12, 2000], [184, 52, -112, -24, 1700], [163, 139, -72, -12, 2600], [185, 70, -108, -24, 1900], [150, 161, -64, -12, 2400], [200, 105, -71, -12, 1700], [431, 80, 90, -18, 1500], [446, 32, 24, -12, 1700], [-56, 448, -10, -30, 1100], [313, 321, 56, -18, 1700], [356, 278, 9, -12, 1900], [-69, 439, 80, -24, 1600], [-34, 454, -18, -30, 1300], [313, 330, 4, -18, 1700], [339, 304, -1, -12, 1700], [-38, 453, -22, -24, 1500], [318, 331, 18, -18, 1600], [266, 362, 112, -18, 1500], [253, 392, 28, -18, 1100], [271, 384, 26, -30, 1100], [268, 389, 52, -30, 1500], [-369, 299, 27, -24, 1200], [409, 315, 42, -18, 1400], [-504, 114, 47, -24, 1500], [508, 108, 53, -24, 1700], [495, 172, 43, -24, 2100], [499, 175, 25, -30, 1800], [452, 275, 24, -18, 1700], [493, 190, 29, -24, 2300], [471, 249, 28, -18, 1700], [502, 174, 45, -24, 2100], [517, 154, -43, -30, 1700], [-6, 565, 14, -12, 1500], [366, 426, -89, -12, 1700], [48, 613, 159, -18, 1700], [525, 390, 126, -12, 1700], [329, 573, 109, -12, 2100], [-603, 293, 76, -18, 1900], [318, 590, 69, -12, 2100], [-625, 255, 72, -18, 1800], [-76, 673, 21, -12, 1900], [520, 457, -24, -12, 1100], [-22, 738, 57, -18, 1400]]",2,81
2025-03-13 16:07:46,"[[151, 79, 14, -24, 1700], [150, 89, 13, -18, 1600], [152, 84, 18, -24, 2300], [155, 87, 15, -36, 2100], [154, 87, 21, -24, 2300], [155, 84, 44, -18, 2700], [152, 99, 15, -36, 1800], [160, 82, 32, -24, 2400], [164, 87, 19, -30, 3100], [170, 77, 4, -42, 2200], [167, 83, 9, -36, 2800], [162, 85, 38, -24, 2900], [160, 90, 30, -48, 1500], [166, 91, 23, -30, 3100], [166, 92, 10, -42, 2700], [167, 91, 8, -36, 3100], [172, 81, 37, -54, 2600], [167, 94, 30, -30, 3100], [166, 84, -56, -18, 3100], [164, 103, -14, -42, 2200], [166, 91, -46, -12, 2600], [174, 83, 23, -60, 2200], [168, 97, 13, -36, 3100], [174, 87, 35, -54, 2800], [171, 88, -45, -18, 2800], [172, 93, -32, -12, 2400], [174, 89, 27, -60, 2400], [165, 107, 15, -36, 2800], [176, 88, 12, -48, 3100], [177, 91, 33, -54, 2300], [173, 69, -78, -18, 1800], [182, 86, -16, -42, 2600], [175, 97, 29, -60, 2000], [174, 98, -27, -36, 2300], [180, 91, 13, -48, 2600], [184, 93, 0, -42, 1600], [177, 99, 32, -12, 1800], [177, 104, -14, -36, 1600], [180, 107, 19, -12, 1700], [184, 76, -79, -24, 1700], [177, 84, -95, -30, 1600], [176, 106, -71, -18, 1600], [179, 98, -76, -24, 1800], [182, 59, -111, -30, 1600], [177, 113, -71, -18, 1800], [175, 124, -56, -24, 1700], [178, 122, -64, -18, 1700], [195, 73, -96, -30, 1900], [189, 96, -98, -30, 2100], [194, 58, -124, -30, 1900], [185, 12, -149, -24, 1600], [213, 82, -77, -12, 1600], [290, 349, 35, -24, 1600], [298, 345, 52, -24, 1700], [-61, 460, 7, -42, 2000], [-404, 229, 10, -36, 1600], [-54, 460, 19, -48, 1500], [-56, 464, 24, -42, 2100], [-68, 462, 15, -36, 1700], [-47, 464, 27, -48, 1200], [501, 130, 22, -42, 2200], [508, 91, 43, -36, 2000], [493, 154, 29, -48, 1800], [481, 198, 40, -30, 2000], [498, 154, 30, -42, 2800], [501, 142, 32, -36, 2800], [499, 152, 25, -48, 2200], [496, 173, 28, -30, 2200], [501, 158, 24, -42, 3100], [505, 143, 29, -36, 2800], [503, 152, 27, -48, 2300], [501, 170, 21, -42, 2800], [510, 140, 32, -36, 2500], [509, 144, 11, -48, 2200], [499, 183, 41, -42, 1800], [513, 145, -8, -48, 1500], [323, 459, 65, -30, 1500], [327, 455, 96, -30, 1700], [300, 487, 29, -30, 1500], [110, 614, 116, -30, 1600], [-53, 648, 0, -24, 1700], [555, 343, -50, -24, 1400], [-591, 289, 109, -30, 1400], [-608, 258, 119, -30, 2100], [-619, 230, 115, -36, 1700], [-98, 642, 166, -24, 1500], [-625, 224, 120, -30, 2300], [-621, 216, 150, -36, 1900], [-99, 663, 67, -24, 1600], [-637, 188, 138, -30, 1900], [-81, 657, 147, -24, 1400], [517, 502, 28, -24, 1700]]",0,92
2025-03-13 16:07:46,"[[149, 82, 18, -18, 1600], [147, 92, 21, -18, 1500], [150, 89, 16, -12, 1500], [153, 88, 26, -18, 1800], [154, 87, 17, -24, 1900], [160, 84, -21, -30, 1900], [158, 82, 41, -18, 2300], [163, 77, -25, -66, 2200], [160, 73, 47, -42, 2700], [164, 77, -22, -60, 2400], [162, 79, 25, -36, 2600], [156, 86, 40, -24, 2200], [165, 77, 6, -48, 1800], [164, 86, 17, -54, 2500], [166, 83, -14, -30, 2900], [166, 82, -26, -66, 2700], [164, 85, 24, -42, 3100], [166, 83, -21, -60, 2800], [165, 86, 14, -36, 3100], [164, 89, 7, -48, 2100], [161, 101, 6, -54, 1900], [169, 87, -6, -30, 2900], [168, 86, -28, -66, 2500], [172, 81, 9, -42, 2900], [161, 86, -53, -12, 2100], [168, 88, -19, -60, 2700], [169, 86, 8, -36, 2800], [171, 75, -36, -24, 2500], [169, 87, 3, -48, 2500], [187, 51, -11, -42, 2500], [171, 77, -52, -12, 2000], [190, 24, -33, -36, 2100], [170, 93, -21, -24, 1800], [175, 85, 0, -48, 2100], [175, 89, -26, -30, 2500], [179, 84, -7, -42, 2500], [175, 90, -19, -36, 2800], [179, 93, -18, -30, 2100], [186, 92, -89, -12, 1600], [183, 83, -112, -12, 1500], [156, 105, -139, -24, 1500], [-36, 449, -32, -12, 1300], [272, 369, -19, -12, 1600], [272, 374, -29, -12, 1400], [465, 226, -22, -18, 1700], [451, 247, -56, -12, 1600], [476, 198, 47, -24, 1800], [471, 224, 7, -18, 2000], [469, 229, -15, -12, 2000], [473, 221, 14, -24, 2000], [485, 191, -26, -72, 1600], [477, 207, 80, -18, 1800], [488, 174, 88, -12, 1900], [480, 212, -31, -24, 1700], [-635, 188, 76, -18, 1500], [-627, 209, 85, -12, 1700], [-657, 124, 54, -18, 1800], [-655, 108, 94, -12, 1800], [638, 212, 50, -12, 1700]]",0,59
