timeForPointcloud,frameInfo,in_point_num,out_point_num
路明 坠床1
2025-03-14 15:16:55,"[[132, 82, -34, -12, 1700], [134, 109, -27, -12, 2300], [138, 106, -42, -12, 2500], [143, 105, -43, -12, 2300], [143, 101, -64, -12, 2100], [156, 87, -85, -12, 1700], [199, 102, -29, -96, 1800], [202, 103, -37, -96, 1800], [265, 143, -34, 12, 1800], [268, 144, -47, 12, 1600], [-21, 426, 108, 102, 2000], [-38, 435, 116, 12, 2400], [-43, 449, 66, -48, 1400], [-60, 448, 85, -54, 1900], [-30, 453, 71, 12, 2000], [-44, 457, 63, -54, 2000], [-12, 459, 65, -48, 1900], [-18, 464, 53, -54, 1700], [4, 464, 57, -48, 1500], [-47, 496, 91, 12, 1500], [-62, 593, 65, 12, 1700], [-51, 587, 130, 12, 1900], [550, 202, 145, 96, 1300], [27, 598, 126, -12, 1700], [-6, 602, 129, -12, 1800], [-131, 594, 92, 12, 1500], [-153, 600, -32, 12, 1600]]",0,27
2025-03-14 15:16:56,"[[145, 81, 16, 12, 2100], [149, 82, 11, 12, 2900], [150, 89, 4, 12, 3100], [151, 95, 0, 12, 3100], [149, 105, -5, 12, 2300], [-35, 420, 97, -30, 1700], [-27, 427, 63, -24, 2000], [-25, 430, 68, -30, 2500], [-21, 431, 62, -18, 2700], [-20, 432, 58, -12, 2100], [-25, 429, 71, -24, 3100], [-22, 436, 55, -18, 3100], [-20, 438, 41, -12, 2900], [-22, 436, 54, -24, 3100], [-22, 441, 43, -18, 3100], [-22, 442, 30, -12, 3000], [-9, 443, -23, -24, 2700], [-43, 434, 102, -30, 3100], [-20, 446, 32, -18, 2900], [-46, 432, 108, -42, 3100], [-17, 447, 30, -12, 2600], [-42, 432, 110, -36, 3100], [-36, 443, 82, -30, 3100], [-19, 450, 36, -18, 2500], [-41, 440, 92, -42, 3100], [-37, 440, 95, -36, 3100], [-25, 446, 88, -30, 2700], [-46, 443, 97, -42, 2800], [-42, 445, 87, -12, 1600], [-34, 446, 85, -36, 3100], [-43, 455, 44, -12, 1500], [-74, 446, 101, -36, 2300], [-65, 463, 19, -42, 1800], [-8, 473, 44, -24, 1600], [-11, 471, 89, 18, 1600], [-24, 476, 44, -18, 1800], [-15, 478, 27, 12, 1600], [-39, 481, 0, -12, 1900], [-37, 486, 5, -12, 2100], [-80, 498, 75, -30, 2100], [-23, 509, 25, -18, 1900], [-67, 504, 40, -24, 2200], [-68, 509, 31, -30, 2200], [-23, 512, 36, -18, 1900], [-56, 509, 44, -24, 2100], [-53, 515, -1, -30, 1700], [-97, 500, 133, -24, 1200], [17, 526, 56, -12, 1600], [47, 528, 55, -12, 1600], [-97, 518, 84, -24, 1400], [-511, 192, 19, -30, 2000], [94, 524, 118, -18, 1700], [-536, 123, 13, -30, 2100], [519, 178, 4, -24, 1900], [-75, 543, 74, -24, 1700], [-533, 158, 48, -30, 2300], [-549, 71, 70, -36, 1600], [-10, 554, 51, -24, 2000], [99, 547, 73, -30, 2200], [126, 542, 71, -24, 1700], [558, 89, 15, -30, 1400], [-518, 236, 22, -18, 1600], [513, 243, -20, 12, 1800], [-530, 207, 4, -24, 2000], [522, 235, 2, 18, 1500], [-96, 559, -80, -42, 1700], [-153, 552, 11, -36, 1700], [518, 243, 20, 12, 1700], [-102, 566, 36, -42, 1800], [490, 272, 134, -36, 2300], [-50, 581, 37, -12, 1600], [-31, 581, 85, -12, 1600], [-24, 580, 95, -24, 1500], [-47, 589, 31, -18, 1500], [28, 581, 111, -24, 1800], [-54, 593, 16, -18, 1700], [48, 583, 113, -24, 1900], [-48, 598, 22, -18, 1500], [-117, 586, -54, -12, 1400], [38, 587, 118, -24, 1500], [14, 591, 157, -24, 2000], [-558, 226, 129, -18, 2000], [31, 605, 108, -24, 2100], [2, 615, 74, -12, 1500], [584, 189, -161, -30, 1200], [649, 38, 104, -18, 1700], [-654, 24, 111, -18, 1600], [638, 158, 81, -12, 1700], [-653, 121, 55, -12, 1800], [639, 225, -32, -18, 1500], [-656, 93, 166, -18, 1600], [568, 415, 157, -36, 1700]]",3,89
2025-03-14 15:16:56,"[[130, 78, -32, 12, 2300], [132, 81, -35, 12, 2200], [146, 87, 11, 18, 1600], [148, 86, 3, 12, 1700], [149, 90, 16, 18, 2300], [133, 105, -44, -12, 2200], [146, 96, -3, 12, 2300], [151, 93, 15, 18, 2300], [138, 107, -38, -12, 2900], [152, 97, 28, 18, 1700], [138, 110, -47, -18, 1700], [141, 110, -36, -12, 2900], [148, 105, -12, 12, 2000], [139, 122, -23, -12, 2300], [162, 95, -30, -18, 1800], [170, 66, -56, -12, 2100], [153, 111, -47, -18, 1900], [156, 103, -54, -12, 2500], [175, 91, -18, -30, 1800], [197, 19, -2, -18, 1700], [150, 116, -56, -12, 2100], [149, 87, -98, 12, 1700], [176, 90, -13, -24, 2300], [175, 100, -12, -30, 1900], [181, 90, -3, -18, 1800], [137, 102, -108, 12, 1500], [179, 92, -12, -24, 2300], [173, 110, -21, -30, 1700], [176, 66, -84, -18, 1400], [168, 112, -39, -36, 1800], [183, 94, -4, -24, 1700], [171, 115, -37, -30, 1800], [176, 110, -30, -42, 1800], [159, 107, -86, -12, 1700], [175, 118, -35, -30, 1800], [173, 99, -77, -12, 1900], [178, 114, -34, -36, 2200], [176, 124, -29, -36, 1600], [-18, 418, 93, -30, 2300], [-25, 415, 105, -36, 2200], [-20, 425, 76, -30, 2300], [-22, 430, 40, -12, 1800], [-23, 425, 71, -24, 1900], [-23, 431, 61, -18, 2400], [-28, 432, 48, -12, 2200], [-22, 427, 83, -24, 2000], [-43, 427, 96, -78, 2300], [-29, 435, 63, -18, 2000], [-35, 435, 59, -12, 2000], [-29, 428, 96, -24, 2100], [-42, 428, 91, -72, 2700], [-41, 433, 87, -78, 3000], [-45, 433, 86, -66, 3000], [-40, 441, -34, -12, 1200], [-36, 430, 103, -84, 1800], [-43, 433, 90, -72, 3100], [-35, 444, 50, -54, 1600], [2, 448, 5, -30, 1800], [-39, 438, 85, -78, 3100], [-45, 436, 92, -66, 3100], [-27, 447, -7, -12, 2200], [-53, 438, 79, -60, 2000], [-39, 435, 99, -84, 2000], [-14, 442, 73, -24, 2000], [-43, 438, 86, -72, 3100], [-10, 451, -13, -30, 2000], [-40, 449, 24, -42, 2200], [-32, 450, -11, -12, 2000], [-46, 440, 88, -60, 1800], [-18, 451, 8, -36, 2000], [-23, 445, 75, -24, 2000], [-39, 444, 72, -72, 2900], [-19, 455, 18, -30, 1900], [-21, 450, 64, -78, 1600], [-30, 452, -51, -66, 1700], [-37, 454, -1, -42, 2400], [-25, 455, 1, -36, 2300], [-36, 447, 81, -24, 1500], [-25, 455, 12, -72, 2000], [-9, 455, 6, -48, 1600], [-6, 442, -124, -66, 1500], [-34, 455, -55, -42, 2400], [-27, 459, -10, -36, 2000], [-31, 452, -77, -72, 1700], [1, 457, -46, -48, 1800], [-4, 452, -103, -66, 1400], [-34, 453, -93, -42, 2100], [-3, 460, -55, -48, 1800], [-39, 458, 85, -42, 1800], [-54, 464, -19, -72, 1400], [-61, 475, 10, -42, 1500], [-32, 477, -32, -36, 1700], [-34, 476, 43, -48, 1600], [-39, 481, 14, -54, 2000], [-52, 480, -12, -42, 2000], [-34, 482, 13, -60, 1800], [-43, 481, 17, -48, 1800], [-33, 486, 5, -54, 2200], [-45, 484, -35, -42, 2100], [-39, 485, -4, -60, 2000], [-58, 482, -43, -36, 1800], [-35, 485, -28, -48, 1900], [-25, 490, 17, -54, 2000], [-41, 480, -94, -48, 1800], [35, 527, 119, -30, 1800], [20, 538, 57, -12, 1600], [59, 525, 137, -30, 1600], [-46, 543, 29, -42, 1800], [35, 538, 84, -12, 1600], [522, 157, 7, -24, 1400], [485, 232, 109, -30, 1900], [-7, 549, -10, -42, 2100], [-38, 547, 21, -36, 2100], [499, 228, 24, -24, 1800], [399, 359, 131, -30, 1900], [474, 281, 48, -24, 1700], [-171, 519, -108, -42, 1500], [-157, 534, 33, -36, 1700], [-87, 551, 129, -60, 1800], [-38, 573, -83, -36, 1400], [545, 219, -1, -30, 2400], [541, 199, 114, -24, 2400], [570, 158, -7, -30, 2800], [-529, 260, 64, -36, 1800], [554, 207, 13, -24, 2600], [587, 101, 25, -30, 2500], [561, 199, 22, -24, 2200], [590, 108, 11, -30, 2000], [568, 189, 41, -24, 2000], [-596, 104, 10, -30, 2000], [591, 121, 31, -24, 2100], [-88, 600, 28, -30, 1800], [578, 181, 38, -24, 1600], [89, 618, 133, -18, 1400], [-6, 640, 88, -18, 1600], [-54, 641, 66, -12, 1800]]",1,135
2025-03-14 15:16:56,"[[160, 86, -13, -18, 1700], [147, 104, -29, -12, 2200], [159, 93, -29, -12, 2300], [164, 73, -63, -12, 1700], [165, 97, -37, -12, 2100], [176, 83, -37, -18, 1600], [167, 99, -38, -12, 2500], [170, 93, -55, -12, 2300], [155, 100, -92, -12, 1800], [-24, 408, 97, -18, 2000], [-27, 412, 99, -18, 2600], [-18, 410, 107, -24, 2600], [-25, 415, 103, -30, 3100], [-29, 416, 98, -18, 2300], [-30, 413, 110, -36, 3000], [-22, 418, 92, -24, 2700], [-41, 425, 68, -30, 2700], [-27, 428, 52, -18, 1800], [-30, 420, 98, -60, 1800], [-37, 421, 88, -36, 2500], [-40, 422, 84, -84, 2200], [-30, 427, 58, -24, 2500], [-46, 432, -42, -30, 2200], [-18, 431, 63, -18, 1600], [-37, 425, 90, -60, 2200], [-36, 426, 86, -84, 1900], [-27, 434, -27, -24, 2200], [-44, 432, -71, -30, 2400], [-37, 426, 103, -60, 1800], [-21, 420, -129, -24, 2100], [-27, 438, -69, -30, 2400], [-25, 443, -21, -42, 2400], [-26, 443, 5, -36, 2400], [-26, 420, -141, -24, 1900], [-28, 440, -55, -48, 1600], [-25, 435, -104, -30, 1800], [-20, 446, 32, -42, 2200], [-25, 447, 24, -36, 2100], [-17, 445, -45, -48, 1600], [-14, 459, -18, -30, 1300], [-19, 458, -26, -36, 1600], [-30, 462, 11, -126, 1900], [-21, 463, 17, -120, 1700], [-29, 467, 8, -126, 2200], [-26, 467, 15, -132, 2100], [-15, 467, 16, -120, 1800], [-23, 470, 17, -126, 1800], [-21, 471, -1, -132, 1800], [-78, 521, 48, -30, 1500], [520, 114, -42, -18, 1800], [512, 161, -17, -18, 1800], [526, 105, 28, -24, 1500], [-87, 534, -26, -30, 1800], [-76, 536, 19, -36, 1500], [-73, 539, 44, -30, 1800], [522, 149, 50, -24, 1700], [103, 541, 48, -12, 1400], [8, 540, 116, -24, 1500], [-175, 527, 51, -18, 1700], [119, 531, 118, -12, 1600], [-80, 559, 30, -18, 1500], [12, 564, 37, -12, 1500], [-114, 558, -64, -24, 1400], [-51, 582, 16, -30, 1600], [536, 237, -39, -30, 1700], [59, 576, 125, -18, 1900], [56, 574, 134, -24, 1500], [-536, 263, -2, -30, 1800], [53, 590, 62, -18, 2100], [15, 590, 81, -12, 2000], [13, 596, 19, -24, 2200], [133, 583, 43, -18, 2100], [64, 590, 91, -12, 2100], [-472, 376, 41, -18, 2100], [36, 593, 107, -12, 1900], [-597, 92, 31, -24, 2100], [583, 171, 7, -18, 2100], [5, 598, 106, -12, 1700], [575, 195, 15, -24, 2200], [573, 159, -145, -18, 2000], [589, 113, -117, -24, 1900], [581, 147, -140, -18, 1500], [30, 644, 132, -18, 1600], [-92, 652, 72, -18, 1600]]",1,83
2025-03-14 15:16:56,"[[146, 88, 9, -12, 2000], [150, 88, 11, -12, 2600], [151, 94, 13, -12, 2300], [148, 107, -1, -12, 2000], [153, 106, 7, -12, 1600], [177, 88, 7, -12, 1600], [173, 103, 17, -12, 1600], [-20, 411, 85, -24, 2000], [-15, 416, 84, -24, 1700], [-36, 430, 20, -42, 2100], [-51, 420, -90, -36, 1900], [-16, 434, 39, -42, 2200], [11, 433, -50, -36, 1600], [-25, 439, 8, -30, 1700], [6, 440, -5, -42, 1800], [-27, 439, -3, -12, 1800], [-49, 436, 28, -84, 1600], [-2, 440, -4, -24, 1600], [-30, 442, -34, -30, 1800], [-26, 441, 41, -18, 1800], [-23, 443, 19, -12, 2400], [-41, 442, 4, -36, 1500], [-17, 444, 9, -24, 1800], [-39, 444, -44, -30, 1500], [-31, 446, 27, -18, 2200], [-11, 447, 27, -12, 2400], [-57, 444, -22, -36, 2000], [-32, 446, 32, -24, 1900], [-29, 450, 7, -18, 2200], [-64, 447, 8, -42, 1800], [-45, 449, 26, -12, 2300], [-66, 446, -26, -36, 1900], [-34, 450, 20, -24, 1900], [-19, 455, -9, -18, 1900], [-65, 451, -8, -42, 1700], [-38, 454, 16, -12, 2000], [452, 165, 95, -12, 1800], [466, 156, 53, -12, 2000], [-9, 498, -10, -42, 1600], [482, 121, 38, -12, 1700], [-32, 491, -83, -36, 1600], [-8, 484, -135, -42, 1600], [22, 498, -190, -36, 1800], [-15, 532, 75, -12, 1800], [-64, 535, -85, -36, 1300], [-40, 539, 94, -36, 1200], [-80, 538, -120, -30, 1700], [-53, 554, -34, -24, 1400], [522, 192, 68, -36, 1800], [-9, 556, 72, -24, 1500], [-186, 533, 23, -42, 1600], [-183, 534, -22, -36, 1900], [-163, 539, 81, -42, 1500], [-193, 523, 114, -36, 1600], [13, 563, 103, -30, 1700], [504, 232, 141, -36, 1800], [516, 228, 116, -30, 2200], [-51, 556, 142, -12, 1800], [510, 226, 143, -36, 2400], [518, 232, 122, -30, 2500], [515, 223, 147, -36, 2700], [528, 199, 151, -30, 2000], [-163, 565, -5, -30, 1400], [580, 135, 3, -30, 1400], [486, 344, -74, -12, 1200], [-61, 619, 75, -18, 1500], [-104, 614, 105, -12, 1900], [-82, 623, 95, -12, 2400], [-81, 621, 125, -12, 2300], [-212, 587, 156, -30, 1900]]",0,70
2025-03-14 15:16:57,"[[149, 82, 12, -12, 2300], [151, 87, 9, -12, 2500], [151, 93, 15, -12, 2100], [-15, 378, 92, -78, 1900], [-12, 383, 87, -78, 2200], [-11, 382, 92, -84, 2200], [-11, 386, 92, -78, 1900], [-9, 387, 89, -84, 1700], [-35, 394, 103, -54, 2900], [-36, 406, 30, -42, 2100], [-15, 411, 32, -54, 2700], [-36, 402, 83, -42, 2100], [-26, 412, -54, -60, 2600], [-21, 412, 80, -54, 2700], [-21, 411, -89, -66, 1900], [-24, 411, -85, -60, 2800], [-28, 406, -122, -54, 2400], [-41, 425, 36, -54, 2400], [-48, 426, 9, -48, 1900], [-57, 418, 91, -42, 1900], [-56, 427, 36, -36, 2000], [-46, 430, -6, -48, 2200], [-44, 434, -2, -30, 2100], [-30, 433, 38, -66, 1300], [-52, 429, 60, -42, 2100], [-56, 432, 8, -36, 2400], [-39, 430, 61, -48, 2200], [-38, 438, -13, -30, 2000], [-59, 436, -3, -42, 1800], [-41, 442, 21, -12, 1700], [-12, 426, -127, -36, 1500], [-42, 432, 93, -24, 1500], [-39, 449, -19, -54, 1800], [40, 449, 12, -48, 1600], [-504, 137, 9, -54, 1900], [-508, 123, 19, -60, 1900], [-498, 170, -3, -54, 2000], [-72, 511, -103, -42, 1700], [525, 28, -12, -60, 1600], [-466, 243, -31, -48, 1900], [-482, 221, 17, -54, 1900], [-84, 517, -80, -42, 1700], [0, 529, 18, -48, 2000], [40, 524, 93, -54, 1600], [6, 524, 97, -48, 1700], [40, 530, -83, -42, 1600], [57, 533, 36, -48, 1300], [6, 510, -183, -42, 2100], [46, 531, -96, -48, 1700], [49, 530, -118, -48, 1400], [374, 397, 109, -36, 1600], [471, 272, 117, -24, 2000], [496, 241, 136, -54, 2200], [495, 247, 146, -54, 2400], [469, 295, 142, -30, 2000], [85, 550, 135, -60, 1700], [471, 298, 131, -24, 2100], [496, 246, 146, -48, 2100], [74, 556, 133, -54, 2100], [460, 332, 101, -24, 2100], [62, 558, 129, -48, 1900], [-16, 579, 35, -54, 2000], [-31, 577, 59, -24, 1800], [-568, 113, 49, -48, 1900], [-534, 237, 41, -54, 2000], [-571, 125, 27, -48, 1900], [-514, 275, 80, -54, 1400], [59, 568, -140, -36, 1400], [-560, 176, 45, -48, 1500], [-87, 609, 7, -42, 1600], [-60, 596, 141, -12, 1600], [-137, 600, 17, -36, 1400], [-80, 611, 61, -42, 2000], [-174, 592, 56, -36, 1600], [473, 397, 83, -42, 1900], [509, 343, 109, -36, 1900], [567, 250, 92, -42, 1800], [528, 316, 120, -36, 1700], [-62, 640, 144, -30, 1300]]",6,73
2025-03-14 15:16:57,"[[156, 79, 10, -12, 1800], [151, 95, 1, -12, 1700], [-23, 376, 84, 12, 2100], [-25, 380, 80, 12, 2100], [-31, 381, 91, -72, 1800], [-17, 388, 83, -84, 1700], [-37, 382, 102, -72, 2600], [-40, 396, 51, -30, 2300], [-30, 394, 66, -78, 2000], [-41, 393, 68, -42, 2000], [-43, 395, 57, -36, 2000], [-22, 395, 67, -84, 2000], [-38, 386, 102, -72, 2600], [-41, 400, 45, -30, 2300], [-27, 399, 67, -78, 2100], [-39, 399, 55, -36, 2000], [-15, 400, 61, -84, 1900], [-40, 401, 38, -24, 1700], [-35, 390, 102, -72, 2200], [2, 404, 26, -48, 1700], [-38, 405, 42, -30, 1700], [-41, 393, 104, -42, 1800], [-32, 408, 14, -24, 1600], [0, 420, -10, -54, 1900], [-49, 409, -87, -48, 1900], [-19, 422, 41, -54, 2100], [-35, 415, 83, -66, 1400], [-66, 419, 22, -42, 1900], [-17, 421, 51, -60, 1800], [-72, 410, 85, -36, 1400], [-54, 421, -10, -48, 2300], [-22, 428, 13, -54, 1700], [-56, 421, 59, -42, 2300], [-9, 428, 14, -60, 1600], [-53, 425, 15, -48, 2200], [-41, 418, 102, -42, 2100], [-43, 427, 53, -48, 1700], [-8, 435, 27, -66, 1900], [-10, 436, 17, -60, 1400], [-41, 434, -15, -48, 1500], [-14, 439, 21, -66, 1900], [-11, 440, 12, -72, 2000], [-54, 435, -44, -48, 1800], [-51, 446, 77, -48, 1800], [-55, 446, 97, -48, 2000], [-12, 505, 35, -12, 1800], [-32, 535, 40, -30, 1700], [-62, 535, 59, -30, 1900], [383, 366, 111, -24, 1600], [-42, 499, -206, -48, 1300], [-100, 523, 119, -30, 1500], [-52, 541, 77, -42, 1400], [450, 287, 127, -36, 2000], [-67, 540, 100, -42, 1400], [438, 318, 112, -36, 2000], [469, 308, 63, -24, 1400], [465, 318, 76, -24, 1200], [-33, 584, 57, -18, 1600], [-6, 589, 148, -30, 1500], [-234, 541, 146, -18, 1700], [537, 246, 141, -24, 1800], [521, 300, 111, -54, 2100], [144, 576, 146, -18, 1400], [-28, 610, 34, -42, 1700], [-127, 595, 57, -12, 1800], [522, 293, 125, -24, 1500], [512, 328, 62, -48, 2400], [518, 314, 108, -54, 2200], [-8, 613, 52, -42, 2000], [-96, 606, 50, -12, 2000], [516, 329, 68, -48, 2600], [19, 611, 101, -54, 1800], [2, 616, 61, -42, 1800], [-86, 613, 29, -12, 1800], [516, 335, 72, -48, 2200], [-36, 608, 135, -30, 1900], [-64, 611, 108, -36, 1900], [-87, 613, 97, -36, 1500]]",0,78
2025-03-14 15:16:57,"[[-34, 370, 65, -96, 2100], [-32, 373, 73, -102, 2100], [-34, 375, 64, -90, 2000], [-34, 375, 62, -96, 2700], [-33, 375, 84, -102, 1900], [-44, 372, 91, -66, 1900], [-35, 378, 69, -90, 1800], [-36, 371, 98, -60, 2700], [-32, 379, 65, -96, 2700], [-42, 376, 92, -66, 1700], [-29, 383, 65, -96, 1900], [-43, 407, 1, -18, 2200], [-42, 410, -8, -18, 2200], [-60, 400, 82, -66, 1700], [-66, 397, 91, -60, 1900], [-47, 414, -10, -18, 1700], [-59, 401, 94, -66, 2400], [-38, 412, -44, -42, 1700], [-62, 399, 101, -60, 2600], [-58, 406, 93, -60, 2500], [-65, 427, 0, -54, 1500], [-96, 416, 67, -24, 2000], [-66, 431, 15, -54, 1600], [-113, 416, -66, -60, 1400], [-91, 428, 48, -66, 1700], [-102, 428, 14, -60, 1400], [-21, 501, 36, 12, 1700], [-25, 505, 33, 12, 2000], [-31, 509, 10, 12, 1800], [-74, 529, 60, -18, 1600], [-81, 531, -23, -12, 1800], [-59, 528, 104, -18, 1400], [469, 249, 139, -54, 1400], [479, 238, 140, -54, 1200], [486, 259, 44, -48, 1200], [-10, 576, 7, -30, 1700], [471, 298, 146, -24, 1800], [444, 367, 73, -30, 1500], [-6, 573, 93, 12, 2000], [465, 316, 143, -24, 1700], [-4, 581, 91, 12, 2000], [-55, 581, 97, -54, 1500], [-79, 587, 7, -60, 1400], [-6, 587, 78, 12, 1500], [10, 590, 85, -54, 1800], [-27, 591, 71, -60, 2000], [488, 317, 126, -48, 1700], [495, 324, 99, -54, 2000], [481, 342, 106, -60, 1900], [-10, 595, 79, 12, 1800], [518, 292, 78, -48, 1800], [505, 316, 99, -54, 1800], [-28, 594, 103, 12, 2000], [510, 315, 69, -48, 1800], [-52, 599, 86, 12, 2100], [-70, 601, 87, 12, 2000], [-60, 598, 132, -24, 1500]]",0,57
2025-03-14 15:16:57,"[[145, 90, 6, 12, 2300], [147, 94, 5, 12, 2600], [148, 100, -1, 12, 2300], [146, 108, -15, 12, 1500], [-42, 356, 53, -48, 1700], [-44, 360, 49, -54, 2200], [-48, 359, 52, -42, 2000], [-46, 360, 47, -48, 2700], [-45, 364, 50, -54, 2300], [-47, 357, 83, -66, 2600], [-51, 362, 56, -42, 2000], [-47, 361, 67, -60, 2200], [-48, 355, 92, -72, 2000], [-48, 363, 51, -48, 2800], [-45, 360, 88, -66, 3000], [-43, 365, 68, -60, 2600], [-45, 359, 93, -72, 2800], [-49, 364, 69, -48, 2200], [-39, 365, 87, -66, 3100], [-30, 369, 72, -60, 2700], [-42, 363, 93, -72, 2800], [-28, 371, 85, -66, 2700], [-70, 365, 85, -48, 2500], [-40, 389, 37, -66, 2200], [-40, 361, -150, -72, 1600], [-22, 394, 44, -42, 1600], [-18, 384, 99, -60, 2000], [1, 388, 99, -60, 1700], [-62, 395, 34, -36, 1500], [-76, 389, 61, -48, 1900], [-62, 397, 49, -36, 1600], [-72, 396, 46, -48, 2400], [-57, 396, 86, -48, 2300], [-98, 407, 72, -30, 2000], [-96, 407, 71, -24, 1800], [-98, 410, 79, -30, 2200], [-95, 412, 70, -24, 2000], [-95, 415, 76, -30, 1800], [-71, 434, 16, -12, 2000], [-68, 439, 7, -12, 2200], [-70, 443, 4, -12, 1800], [-38, 502, 60, -42, 1700], [-21, 497, 93, -48, 1500], [-58, 505, 44, -42, 1500], [72, 517, 127, -60, 1400], [453, 273, 115, -60, 1400], [-63, 540, 46, 12, 1600], [-63, 541, 68, 12, 1800], [-61, 546, 62, 12, 1600], [776, 215, 201, -24, 1700]]",0,50
