timeForPointcloud,frameInfo,in_point_num,out_point_num
2025-03-14 15:12:23,"[[-142, 30, 28, 18, 2100], [137, 72, 4, 18, 1600], [154, 39, 10, 18, 2100], [-163, 39, -13, -18, 2400], [-167, 39, -17, -18, 2200], [-167, 42, 0, -24, 1500], [-188, 33, -3, -12, 1200], [-319, 55, 17, -12, 2300], [-319, 69, 27, -12, 2800], [-314, 96, 45, -12, 2600], [-312, 105, 65, -12, 2000], [-308, 128, 62, 12, 1900], [4, 338, -54, 18, 1500], [-295, 170, 47, 12, 1900], [4, 346, -24, 18, 1200], [464, 134, 63, 12, 1800], [-544, 250, 84, 18, 1600], [611, 240, 111, 24, 2200], [49, 652, 145, 30, 1500], [25, 663, 90, 24, 1800]]",9,11
2025-03-14 15:12:23,"[[-148, 20, 29, 18, 2400], [-150, 14, 26, 12, 2800], [-150, 28, 33, 18, 2800], [-153, 17, 30, 12, 3100], [-150, 37, 40, 18, 2800], [-155, 34, -19, -42, 2200], [-158, 21, -17, -12, 2600], [-155, 34, -20, -36, 2400], [-157, 11, 29, 12, 3000], [-150, 45, 31, 24, 1600], [-161, 23, -25, -30, 2200], [-158, 38, -19, -42, 2200], [-159, 35, -18, -36, 2700], [-156, 41, 29, 12, 3100], [-155, 53, -1, 24, 1500], [-165, 18, -28, -30, 1900], [165, 22, -10, -18, 2100], [-162, 41, -19, -42, 1800], [-161, 43, -19, -36, 2300], [-154, 54, 37, 12, 3100], [169, 22, -19, -12, 2100], [-153, 68, 36, 12, 3100], [-143, 101, 19, 18, 1600], [-147, 90, 30, 12, 2200], [-206, 65, -35, 12, 1300], [-204, 139, -35, 12, 1500], [-300, 49, 15, 12, 1700], [-313, 64, 4, -12, 1500], [-320, 52, 9, -12, 2300], [-320, 71, 15, -12, 2500], [-315, 103, 9, -12, 2100], [-318, 105, 23, 12, 2000], [-323, 100, 33, 18, 1600], [-326, 91, 20, 12, 1900], [-446, 114, 5, -18, 1700], [-449, 102, 12, -12, 1800], [357, 329, 34, 12, 1300], [-313, 383, 14, 12, 1700], [-7, 595, 74, 18, 1800], [29, 659, 90, 18, 2200], [593, 300, 83, 18, 2200], [27, 657, 129, 24, 1800], [574, 326, 135, 18, 1600], [607, 295, 60, 18, 1200], [-673, 120, 120, 12, 1800], [-620, 286, 147, 12, 1700]]",34,12
2025-03-14 15:12:24,"[[-154, 12, -24, 12, 2300], [-155, 37, -6, -12, 2100], [-157, 20, -25, 12, 2900], [-161, 29, -4, -12, 2700], [-159, 34, -21, 12, 3000], [-157, 13, -59, 18, 2100], [-165, 32, -5, -12, 2800], [-161, 31, -39, 12, 2600], [-159, 25, -62, 18, 2400], [-163, 52, -12, -12, 2200], [-156, 53, -60, 18, 1900], [-188, 34, 5, -12, 1600], [-187, 46, -31, -12, 1800], [-321, 361, 23, 12, 1700], [-374, 312, 21, 12, 1700], [-470, 320, 18, 12, 1600], [-49, 661, 67, 12, 1800]]",13,4
2025-03-14 15:12:24,"[[-146, 13, 21, -12, 2400], [-150, 21, 17, -18, 2400], [-149, 24, 22, -12, 3100], [-153, 24, 18, -18, 2800], [-150, 29, 34, -12, 3100], [154, 22, 8, -24, 2100], [-154, 33, 25, -18, 2300], [-149, 42, 39, -12, 2900], [-159, 11, 11, -24, 2500], [-164, 35, 12, -24, 1500], [-162, 58, 7, -12, 1800], [167, 46, 25, -12, 1700], [648, 158, 59, 12, 2000], [669, 67, 50, 12, 2200], [-26, 672, 83, 12, 1700]]",10,5
2025-03-14 15:12:24,"[[150, 18, 2, -12, 1800], [-154, 26, -8, -12, 2900], [-154, 41, -7, -12, 3100], [-150, 65, 13, -12, 3100], [-151, 37, -52, 12, 1800], [-155, 59, 22, -12, 3100], [-152, 49, -52, 12, 2100], [-161, 60, 13, -12, 2600], [165, 50, 26, -12, 2000], [173, 22, 35, -12, 2500], [176, 35, 33, -12, 2600], [183, 26, 27, -12, 2300]]",7,5
2025-03-14 15:12:24,"[[-153, 32, 6, -12, 1900], [-151, 51, -4, -12, 2700], [-149, 67, 2, -12, 2700], [-152, 69, 12, -12, 2300], [-161, 59, 4, -12, 1700], [179, 14, 29, -12, 2300], [-191, 2, 18, -12, 1700]]",6,1
2025-03-14 15:12:24,"[[-150, 21, 19, -12, 2900], [-150, 40, 15, -12, 3000], [-153, 47, 3, -12, 2700], [167, 28, 42, -12, 1800], [175, 50, 11, -12, 1700]]",3,2
2025-03-14 15:12:25,"[[-134, 62, 2, -12, 1600], [-154, 24, 4, -18, 2000], [149, 43, 11, -12, 1900], [-168, 32, 21, -12, 1500], [-171, 29, 30, -12, 1700], [163, 97, 13, -12, 1500], [154, 118, -16, 12, 1700], [158, 118, -5, 12, 1800], [170, 113, -30, 12, 1900], [170, 117, -39, 12, 1700], [-838, 513, 0, 24, 0]]",4,7
2025-03-14 15:12:25,"[[-142, 22, 11, -18, 2200], [143, 1, 13, -12, 2000], [-144, 34, 14, -18, 2200], [-146, 28, 5, -12, 2200], [-138, 57, 31, -18, 1600], [-145, 47, -2, -12, 2200], [-140, 69, -9, -12, 2300], [-145, 64, 16, -12, 2200], [-151, 54, 33, -12, 2100], [164, 126, -35, 12, 1600], [166, 128, -43, 12, 1700], [190, 141, -48, 12, 1600]]",8,4
2025-03-14 15:12:25,"[[134, 38, 3, 12, 2300], [141, 27, 4, 18, 2100], [142, 23, 5, 12, 3000], [146, 18, 2, 18, 2200], [-150, 25, 1, -12, 2000], [-152, 34, 18, -12, 2400], [-152, 41, 28, -12, 2400], [133, 77, -54, 102, 1800], [-149, 58, 33, -12, 1800], [136, 75, -48, 96, 1700], [135, 86, -47, 90, 1800], [136, 82, -51, 102, 2100], [136, 81, -54, 108, 1900], [141, 78, -44, 96, 2000], [139, 92, -39, 90, 1500], [140, 83, -52, 102, 1900], [138, 87, -51, 108, 1800], [160, 86, -12, -18, 1900], [164, 80, -1, -12, 2100], [162, 91, -8, -18, 2600], [166, 85, -3, -12, 2700], [163, 89, -15, -24, 1900], [165, 94, -10, -18, 2500], [170, 85, 3, -12, 2300], [165, 94, -12, -24, 1800], [168, 97, -9, -18, 1900], [176, 82, -11, -12, 1800], [166, 84, -67, -12, 2000], [159, 101, -73, -12, 2200], [160, 107, -74, -12, 1700], [177, 103, -17, 12, 1700], [180, 100, -42, 12, 1700]]",4,28
2025-03-14 15:12:25,"[[-140, 44, 17, -12, 1700], [-154, 20, 21, -12, 2600], [-155, 32, 21, -12, 2800], [-158, 38, 20, -12, 2200], [148, 95, -63, 90, 1900], [146, 101, -57, 66, 1700], [148, 93, -65, 78, 2100], [148, 94, -64, 84, 2100], [146, 97, -64, 72, 2000], [150, 100, -63, 90, 1800], [151, 97, -63, 66, 1600], [150, 97, -66, 78, 2200], [149, 100, -65, 84, 2200], [150, 97, -66, 72, 2100], [149, 110, -60, 78, 1800], [147, 107, -68, 72, 1600], [152, 108, -67, -12, 2400], [156, 111, -64, -12, 2500], [151, 109, -89, -18, 1900], [154, 115, -74, -12, 2000], [161, 106, -83, -12, 1600]]",4,17
2025-03-14 15:12:25,"[[-152, 10, -9, 12, 1700], [147, 96, -33, -30, 1700], [146, 95, -39, -24, 2100], [151, 94, -40, -24, 1700], [150, 66, -98, -18, 1600], [143, 109, -74, -18, 2000], [121, 125, -86, -12, 1500], [136, 127, -66, -18, 2100], [107, 161, -42, -12, 1600], [148, 109, -73, -24, 1700], [126, 135, -82, -18, 1800], [149, 136, 6, -12, 1700], [155, 96, -86, -24, 1600], [179, 100, -22, 12, 2100], [178, 107, -27, 12, 2100]]",1,14
2025-03-14 15:12:26,"[[-155, 28, 25, 12, 2200], [-158, 44, 6, 12, 2200], [143, 93, -41, 30, 1700], [142, 99, -42, 30, 2300], [142, 100, -43, 24, 2100], [142, 106, -43, 30, 2200], [153, 99, 4, 12, 1600], [140, 108, -45, 24, 2000], [149, 110, -18, 12, 2000], [152, 111, -28, 12, 1800], [152, 98, -81, 12, 2400], [160, 105, -65, 12, 2600], [176, 101, -36, 12, 2000]]",2,11
2025-03-14 15:12:26,"[[-141, 26, 15, 12, 1800], [-143, 30, 24, 12, 2500], [-148, 20, 28, 18, 2000], [148, 33, 7, -12, 1700], [-146, 32, 27, 12, 2800], [-149, 34, 33, 12, 2500], [-161, 26, 12, 12, 1700], [151, 114, -60, 12, 1700], [148, 130, -44, 12, 2000], [150, 138, -32, 12, 1500], [620, 233, 68, -12, 1600], [618, 246, 77, -12, 1800], [624, 245, 69, -12, 1500]]",6,7
